project_id,permit_id
residential_17294020480000,3099853
residential_17294020490000,2984023
residential_17294020490000,2984030
residential_17294020490000,2984042
residential_17294020490000,2984047
residential_17294020490000,2984051
residential_17294020490000,2984053
residential_17294020490000,2984066
residential_17294020490000,2984077
residential_17294020490000,3084674
residential_17294020490000,3099853
residential_17294020500000,2984023
residential_17294020500000,2984030
residential_17294020500000,2984042
residential_17294020500000,2984047
residential_17294020500000,2984051
residential_17294020500000,2984053
residential_17294020500000,2984066
residential_17294020500000,2984077
residential_17294020500000,3084674
residential_17294020500000,3099853
residential_17294020510000,2984023
residential_17294020510000,2984030
residential_17294020510000,2984042
residential_17294020510000,2984047
residential_17294020510000,2984051
residential_17294020510000,2984053
residential_17294020510000,2984066
residential_17294020510000,2984077
residential_17294020510000,3084674
residential_17294020510000,3099853
residential_17294020580000,3203249
residential_17294020580000,3203256
residential_17294020590000,3203253
residential_17294020600000,3203256
residential_17294030010000,3206686
residential_17294030020000,2460851
residential_17294030250000,2578667
residential_17294030550000,1671999
residential_17294030560000,1672779
residential_17294030570000,1670313
residential_17294030580000,1672002
residential_17294030590000,1712690
residential_17294030620000,1672780
residential_17294030630000,1672003
residential_17294030650000,1672781
residential_17294030660000,1670312
residential_17294030670000,1672782
residential_17294030680000,1672784
residential_17294030710000,2578674
residential_17294040360000,1670317
residential_17294040370000,1672783
residential_17294040380000,1672007
residential_17294040380000,1672008
residential_17294040390000,1672007
residential_17294040390000,1672008
residential_17294040400000,1672007
residential_17294040400000,1672008
residential_17294040410000,1672007
residential_17294040410000,1672008
residential_17294040420000,1672001
residential_17294040420000,1712691
residential_17294040430000,1672001
residential_17294040430000,1712691
residential_17294040440000,1672001
residential_17294040440000,1712691
residential_17294040450000,1672001
residential_17294040450000,1712691
residential_17294040460000,1670338
residential_17294040460000,1670348
residential_17294040470000,1670338
residential_17294040470000,1670348
residential_17294040480000,1670338
residential_17294040480000,1670348
residential_17294040490000,1670338
residential_17294040490000,1670348
residential_17294040510000,1670339
residential_17294040510000,1670340
residential_17294040510000,1670342
residential_17294040510000,1670343
residential_17294040510000,1670344
residential_17294040510000,1670345
residential_17294040510000,1670346
residential_17294040510000,1670347
residential_17294040510000,1670350
residential_17294040520000,1670339
residential_17294040520000,1670340
residential_17294040520000,1670342
residential_17294040520000,1670343
residential_17294040520000,1670344
residential_17294040520000,1670345
residential_17294040520000,1670346
residential_17294040520000,1670347
residential_17294040520000,1670350
residential_17294040540000,1670339
residential_17294040540000,1670340
residential_17294040540000,1670342
residential_17294040540000,1670343
residential_17294040540000,1670344
residential_17294040540000,1670345
residential_17294040540000,1670346
residential_17294040540000,1670347
residential_17294040540000,1670350
residential_17294040550000,1670344
residential_17294040560000,1670339
residential_17294040560000,1670340
residential_17294040560000,1670342
residential_17294040560000,1670343
residential_17294040560000,1670344
residential_17294040560000,1670345
residential_17294040560000,1670346
residential_17294040560000,1670347
residential_17294040560000,1670350
residential_17294040570000,1670339
residential_17294040570000,1670340
residential_17294040570000,1670342
residential_17294040570000,1670343
residential_17294040570000,1670344
residential_17294040570000,1670345
residential_17294040570000,1670346
residential_17294040570000,1670347
residential_17294040570000,1670350
residential_17294040580000,1670347
residential_17294180360000,2844284
residential_17294180360000,2845071
residential_17294180360000,2888156
residential_17294180360000,2888200
residential_17294180370000,2845071
residential_17294180370000,2888200
residential_17294180370000,2942998
residential_17294180380000,2942998
residential_17294180380000,2967635
residential_17294180490000,2856315
residential_17294180490000,2856323
residential_17294190170000,2856324
residential_17294190180000,2856632
residential_17294190190000,2856632
residential_17294190190000,2856634
residential_17294190570000,2865745
residential_17294190570000,2965852
residential_17294190580000,2865745
residential_17294190580000,2965852
residential_17301210040000,3040446
residential_17301220570000,2837092
residential_17301220570000,2837093
residential_17301220570000,2870644
residential_17301220570000,2870703
residential_17301220570000,2892766
residential_17301220570000,2951790
residential_17301220570000,2951805
residential_17301220570000,2951811
residential_17311040120000,2261828
residential_17311040610000,2657473
residential_17311040620000,2657473
residential_17311040620000,2657526
residential_17311050170000,2398594
residential_17311070430000,2405429
residential_17311070430000,2422249
residential_17311070440000,1860060
residential_17311070450000,1860045
residential_17311070460000,1860023
residential_17311070460000,1860030
residential_17311070480000,1859998
residential_17311070510000,2493453
residential_17311070510000,2616847
residential_17311070520000,2422244
residential_17311070520000,2616846
residential_17311070530000,2422244
residential_17311070530000,2422246
residential_17311070530000,2422248
residential_17311070530000,2493453
residential_17311070540000,2422244
residential_17311070540000,2422246
residential_17311070540000,2422248
residential_17311070540000,2493453
residential_17311070550000,2422244
residential_17311070550000,2422246
residential_17311070550000,2422248
residential_17311070550000,2493453
residential_17311080110000,2353541
residential_17311110030000,2067627
residential_17311120160000,2443885
residential_17311120330000,2265219
residential_17311130010000,2443887
residential_17311130400000,2658423
residential_17311140050000,2791555
residential_17311140250000,1710464
residential_17311140450000,2258332
residential_17311140490000,2918042
residential_17311150060000,2380940
residential_17311150310000,2295775
residential_17311150340000,2726987
residential_17311160150000,3115611
residential_17311160270000,2837105
residential_17311160280000,2837106
residential_17311160290000,2837109
residential_17311160350000,1710956
residential_17311180340000,2906253
residential_17311200300000,3110209
residential_17312120220000,2980357
residential_17312140190000,2773244
residential_17312140360000,2967581
residential_17312170190000,2774609
residential_17312170190000,2778335
residential_17312210350000,2848186
residential_17312220160000,3175030
residential_17312260220000,2583193
residential_17312280020000,3005701
residential_17313000310000,2346533
residential_17313010110000,2954662
residential_17313010120000,2954668
residential_17313070190000,2578029
residential_17313080320000,2034112
residential_17313080330000,2034112
residential_17313100390000,1652342
residential_17313100390000,1652367
residential_17313100390000,1652368
residential_17313100390000,1652369
residential_17313100390000,1652370
residential_17313100390000,1652371
residential_17313100390000,1652372
residential_17313100390000,1652373
residential_17313100390000,1652374
residential_17313100390000,1652375
residential_17313100390000,1652376
residential_17313100390000,1652377
residential_17313100390000,1652378
residential_17313100390000,1652379
residential_17313100400000,1652342
residential_17313100400000,1652367
residential_17313100400000,1652368
residential_17313100400000,1652369
residential_17313100400000,1652370
residential_17313100400000,1652371
residential_17313100400000,1652372
residential_17313100400000,1652373
residential_17313100400000,1652374
residential_17313100400000,1652375
residential_17313100400000,1652376
residential_17313100400000,1652377
residential_17313100400000,1652378
residential_17313100400000,1652379
residential_17313100410000,1652342
residential_17313100410000,1652367
residential_17313100410000,1652368
residential_17313100410000,1652369
residential_17313100410000,1652370
residential_17313100410000,1652371
residential_17313100410000,1652372
residential_17313100410000,1652373
residential_17313100410000,1652374
residential_17313100410000,1652375
residential_17313100410000,1652376
residential_17313100410000,1652377
residential_17313100410000,1652378
residential_17313100410000,1652379
residential_17313100420000,1652342
residential_17313100420000,1652367
residential_17313100420000,1652368
residential_17313100420000,1652369
residential_17313100420000,1652370
residential_17313100420000,1652371
residential_17313100420000,1652372
residential_17313100420000,1652373
residential_17313100420000,1652374
residential_17313100420000,1652375
residential_17313100420000,1652376
residential_17313100420000,1652377
residential_17313100420000,1652378
residential_17313100420000,1652379
residential_17313100430000,1652342
residential_17313100430000,1652367
residential_17313100430000,1652368
residential_17313100430000,1652369
residential_17313100430000,1652370
residential_17313100430000,1652371
residential_17313100430000,1652372
residential_17313100430000,1652373
residential_17313100430000,1652374
residential_17313100430000,1652375
residential_17313100430000,1652376
residential_17313100430000,1652377
residential_17313100430000,1652378
residential_17313100430000,1652379
residential_17313100440000,1652342
residential_17313100440000,1652367
residential_17313100440000,1652368
residential_17313100440000,1652369
residential_17313100440000,1652370
residential_17313100440000,1652371
residential_17313100440000,1652372
residential_17313100440000,1652373
residential_17313100440000,1652374
residential_17313100440000,1652375
residential_17313100440000,1652376
residential_17313100440000,1652377
residential_17313100440000,1652378
residential_17313100440000,1652379
residential_17313120440000,1803183
residential_17313120450000,1803183
residential_17313120460000,1803183
residential_17313120470000,1803183
residential_17313120480000,1803183
residential_17313120490000,1803183
residential_17314010060000,2267474
residential_17314010070000,2267475
residential_17314050370000,2869623
residential_17314060110000,3087888
residential_17314120320000,3094521
residential_17314130330000,2817701
residential_17314130450000,2485808
residential_17314150110000,2837102
residential_17314150130000,2536733
residential_17314150130000,2536734
residential_17314180170000,2739464
residential_17314200160000,3019195
residential_17314200460000,2201862
residential_17314220220000,3210632
residential_17314290530000,2568893
residential_17314290530000,2568895
residential_17314290530000,2568897
residential_17314290530000,2649805
residential_17314290530000,2649843
residential_17314290530000,2649855
residential_17314290530000,2649864
residential_17314290530000,2716775
residential_17314290530000,2720002
residential_17314290530000,2720015
residential_17314290530000,2720027
residential_17314290530000,2720653
residential_17314290530000,2729011
residential_17314290540000,2568893
residential_17314290540000,2568895
residential_17314290540000,2568897
residential_17314290540000,2649805
residential_17314290540000,2649843
residential_17314290540000,2649855
residential_17314290540000,2649864
residential_17314290540000,2716775
residential_17314290540000,2720002
residential_17314290540000,2720015
residential_17314290540000,2720027
residential_17314290540000,2720653
residential_17314290540000,2729011
residential_17314290550000,2568893
residential_17314290550000,2568895
residential_17314290550000,2568897
residential_17314290550000,2649805
residential_17314290550000,2649843
residential_17314290550000,2649855
residential_17314290550000,2649864
residential_17314290550000,2716775
residential_17314290550000,2720002
residential_17314290550000,2720015
residential_17314290550000,2720027
residential_17314290550000,2720653
residential_17314290550000,2729011
residential_17314290560000,2568893
residential_17314290560000,2568895
residential_17314290560000,2568897
residential_17314290560000,2649805
residential_17314290560000,2649843
residential_17314290560000,2649855
residential_17314290560000,2649864
residential_17314290560000,2716775
residential_17314290560000,2720002
residential_17314290560000,2720015
residential_17314290560000,2720027
residential_17314290560000,2720653
residential_17314290560000,2729011
residential_17314290580000,2649843
residential_17314290580000,2649855
residential_17314290580000,2649864
residential_17314290580000,2716775
residential_17314290580000,2720002
residential_17314290580000,2720015
residential_17314290580000,2720027
residential_17314290580000,2720653
residential_17314290580000,2729011
residential_17314290590000,2649843
residential_17314290590000,2649855
residential_17314290590000,2649864
residential_17314290590000,2716775
residential_17314290590000,2720002
residential_17314290590000,2720015
residential_17314290590000,2720027
residential_17314290590000,2720653
residential_17314290590000,2729011
residential_17314290600000,2568893
residential_17314290600000,2568895
residential_17314290600000,2568897
residential_17314290600000,2649805
residential_17314290600000,2649843
residential_17314290600000,2649855
residential_17314290600000,2649864
residential_17314290600000,2716775
residential_17314290600000,2720002
residential_17314290600000,2720015
residential_17314290600000,2720027
residential_17314290600000,2720653
residential_17314290600000,2729011
residential_17314290610000,2720653
residential_17314290620000,2568893
residential_17314290620000,2568895
residential_17314290620000,2568897
residential_17314290620000,2649805
residential_17314290620000,2649843
residential_17314290620000,2649855
residential_17314290620000,2649864
residential_17314290620000,2716775
residential_17314290620000,2720002
residential_17314290620000,2720015
residential_17314290620000,2720027
residential_17314290620000,2720653
residential_17314290620000,2729011
residential_17314290630000,2568893
residential_17314290630000,2568895
residential_17314290630000,2568897
residential_17314290630000,2649805
residential_17314290630000,2649843
residential_17314290630000,2649855
residential_17314290630000,2649864
residential_17314290630000,2716775
residential_17314290630000,2720002
residential_17314290630000,2720015
residential_17314290630000,2720027
residential_17314290630000,2720653
residential_17314290630000,2729011
residential_17314290650000,2568893
residential_17314290650000,2568895
residential_17314290650000,2568897
residential_17314290650000,2649805
residential_17314290650000,2649843
residential_17314290650000,2649855
residential_17314290650000,2649864
residential_17314290650000,2716775
residential_17314290650000,2720002
residential_17314290650000,2720015
residential_17314290650000,2720027
residential_17314290650000,2720653
residential_17314290650000,2729011
residential_17314290660000,2568893
residential_17314290660000,2568895
residential_17314290660000,2568897
residential_17314290660000,2649805
residential_17314290660000,2649843
residential_17314290660000,2649855
residential_17314290660000,2649864
residential_17314290660000,2716775
residential_17314290660000,2720002
residential_17314290660000,2720015
residential_17314290660000,2720027
residential_17314290660000,2720653
residential_17314290660000,2729011
residential_17314290670000,2649843
residential_17314290670000,2649855
residential_17314290670000,2649864
residential_17314290670000,2716775
residential_17314290670000,2720002
residential_17314290670000,2720015
residential_17314290670000,2720027
residential_17314290670000,2720653
residential_17314290670000,2729011
residential_17321020070000,3134933
residential_17321020080000,3134933
residential_17321020090000,3134933
residential_17321020100000,3134933
residential_17321020110000,3134933
residential_17321020120000,3134933
residential_17321020130000,3134933
residential_17321020140000,3134933
residential_17321020150000,3134933
residential_17321020160000,3134933
residential_17321020170000,3134933
residential_17321020180000,3134933
residential_17321020190000,3134933
residential_17321020200000,3134933
residential_17321020210000,3134933
residential_17321020220000,3134933
residential_17321020230000,3134933
residential_17321020240000,3134933
residential_17321050040000,2578675
residential_17321050050000,2578676
residential_17321070250000,2724752
residential_17321100510000,3164093
residential_17321110730000,2857247
residential_17321110800000,2856643
residential_17321110810000,2856643
residential_17321110880000,2857247
residential_17321130060000,3018845
residential_17321190070000,2625538
residential_17321190360000,2818669
residential_17321190480000,2653397
residential_17321190740000,2643811
residential_17322160140000,2604528
residential_17322160150000,2940557
residential_17322160150000,2940560
residential_17322160160000,2940558
residential_17322160170000,2940560
residential_17322160350000,3010745
residential_17322160360000,3010751
residential_17322161050000,3094513
residential_17322161300000,2912679
residential_17322161640000,2695055
residential_17322170400000,2760485
residential_17322170410000,2760489
residential_17322170910000,2943963
residential_17322250070000,2802895
residential_17322250080000,2802876
residential_17322250160000,2661145
residential_17332020460000,2274333
residential_17332100080000,2854284
residential_17333060340000,2486624
residential_17333060350000,2486624
residential_17333170510000,2172303
residential_17333180240000,2888320
residential_17333240300000,2804833
residential_17333240300000,2926918
residential_17333240310000,2926918
residential_17333250030000,2529190
residential_17333270660000,2488893
residential_17333270670000,2472642
residential_17333270680000,2472644
residential_17333270690000,2472644
residential_17333270730000,2825294
residential_17333280270000,1861359
residential_17333280280000,1855035
residential_17333280280000,1861383
residential_17333280300000,1861402
residential_17333280330000,2354415
residential_17333280330000,2396693
residential_17333280350000,2352172
residential_17333280360000,2354418
residential_17333280370000,2396672
residential_17333280380000,2396693
residential_17333280390000,2471807
residential_17333280400000,2471792
residential_17333280410000,2502863
residential_17333280420000,2717104
residential_17334041050000,1779991
residential_17334041060000,1779992
residential_17334041070000,1779994
residential_17334041080000,1779995
residential_17334041090000,1779996
residential_17334041100000,1779997
residential_17334041100000,1779998
residential_17334080500000,2285545
residential_17334230170000,1805688
residential_17334240050000,1746729
residential_17334240130000,1792117
residential_17341030220000,3175795
residential_17341030220000,3251901
residential_17341100430000,1648976
residential_17341100700000,2959631
residential_17341130010000,1808307
residential_17341130360000,2432915
residential_17341160090000,2838023
residential_17341200310000,2463952
residential_17341200320000,2463952
residential_17341200320000,2476626
residential_17341200350000,3147072
residential_17341201060000,1699895
residential_17341201060000,1699913
residential_17341201060000,1699919
residential_17341201070000,1699873
residential_17341201080000,1699873
residential_17341210380000,2642288
residential_17341211100000,1639544
residential_17341211100000,1796253
residential_17341211100000,1799786
residential_17341211310000,2431974
residential_17341211320000,2431974
residential_17341211330000,2432001
residential_17341211330000,2432058
residential_17341211340000,2432001
residential_17341211340000,2432058
residential_17341211370000,2985366
residential_17341230350000,2577134
residential_17341230610000,2577135
residential_17341230630000,2577130
residential_17341230630000,2577132
residential_17343080070000,3163781
residential_17343100050000,2944901
residential_17343100060000,2944904
residential_17343100060000,2944905
residential_17343100070000,2890090
residential_17343100070000,2944905
residential_17343100080000,2890090
residential_17343110180000,3001226
residential_17343120090000,1947782
residential_17343120090000,1955780
residential_17343120130000,3045280
residential_17343120940000,1836726
residential_17343120950000,1836726
residential_17343120980000,3066371
residential_17343160020000,2698430
residential_17343180050000,3133427
residential_17343180050000,3279143
residential_19011090280000,1895118
residential_19011090280000,2925193
residential_19011110220000,2965012
residential_19011110480000,2424243
residential_19012030090000,1661072
residential_19012110170000,2082276
residential_19012110720000,2019474
residential_19012110750000,1652875
residential_19012120260000,2513420
residential_19012131170000,3136227
residential_19012131180000,3136235
residential_19012141520000,2809041
residential_19012150010000,2444375
residential_19012150520000,2936984
residential_19012200040000,2345608
residential_19013030080000,2816371
residential_19013080230000,3006852
residential_19013080230000,3006853
residential_19013080240000,3006852
residential_19013150370000,2743886
residential_19014170390000,3109830
residential_19014240030000,3154651
residential_19014240040000,3154652
residential_19014270310000,2582475
residential_19014270310000,2582476
residential_19014270320000,2582476
residential_19033010440000,1697076
residential_19033010440000,1697086
residential_19033090190000,2856721
residential_19033100520000,2637566
residential_19033100530000,3179196
residential_19073130530000,2642038
residential_19073140440000,2768279
residential_19073140440000,2768283
residential_19083020740000,2651851
residential_19083090770000,2942099
residential_19083110710000,2629183
residential_19083240220000,3130177
residential_19084010770000,3009259
residential_19084010780000,3009259
residential_19093030490000,3018796
residential_19093030500000,3183639
residential_19093040260000,2637516
residential_19093130030000,3014281
residential_19093130100000,3176541
residential_19102170300000,2347279
residential_19102180190000,2393694
residential_19111110260000,1635217
residential_19111110270000,1635217
residential_19111110270000,1635281
residential_19111210140000,1851022
residential_19111210140000,1851026
residential_19111210140000,1851029
residential_19111210140000,1851033
residential_19111210140000,1851035
residential_19111210140000,1851037
residential_19111210140000,1851038
residential_19111210140000,1851039
residential_19111210140000,1851040
residential_19111210140000,1879218
residential_19111210140000,1931515
residential_19111210140000,1931516
residential_19111210140000,1931517
residential_19111210210000,1851022
residential_19111210210000,1851026
residential_19111210210000,1851029
residential_19111210210000,1851033
residential_19111210210000,1851035
residential_19111210210000,1851037
residential_19111210210000,1851038
residential_19111210210000,1851039
residential_19111210210000,1851040
residential_19111210210000,1879218
residential_19111210210000,1931515
residential_19111210210000,1931516
residential_19111210210000,1931517
residential_19111230080000,1851044
residential_19111230080000,1851071
residential_19111230080000,3354782
residential_19113010630000,3258908
residential_19114070300000,2931865
residential_19122040410000,3170961
residential_19122040420000,3170429
residential_19122040430000,3170437
residential_19122040430000,3185598
residential_19122040490000,3185599
residential_19122040500000,3185599
residential_19122210100000,2172856
residential_19122210100000,2172857
residential_19122210110000,2172856
residential_19124290210000,1654116
residential_19134040370000,1695903
residential_19142040100000,3077334
residential_19143080160000,2123786
residential_19144000650000,1868539
residential_19144000650000,1942291
residential_19144130130000,1647532
residential_19153220220000,2894548
residential_19171000580000,2736911
residential_19171000590000,3117441
residential_19171000600000,3050799
residential_19173040350000,2580332
residential_19173040370000,2537561
residential_19173230290000,1786216
residential_19174050230000,1800144
residential_19174050230000,1800250
residential_19174050240000,1800144
residential_19174050240000,1800250
residential_19181040470000,2512785
residential_19181040480000,2512786
residential_19181170380000,2979348
residential_19182030320000,2956813
residential_19182070460000,2523150
residential_19182070480000,2523154
residential_19182070490000,2523155
residential_19182070500000,2523160
residential_19182070510000,2523162
residential_19192130320000,2493719
residential_19192130330000,2493718
residential_19192130340000,2493717
residential_19192130350000,2493716
residential_19192150180000,2721320
residential_19202110050000,1783162
residential_19202110200000,2966543
residential_19232200470000,1773187
residential_19242180340000,1678768
residential_19242220070000,1695899
residential_19244100080000,1659029
residential_19244110170000,1728467
residential_20031020170000,3033551
residential_20031020180000,3033552
residential_20031030070000,3075031
residential_20031100310000,3136608
residential_20031100330000,3136620
residential_20031100510000,3170946
residential_20031100510000,3170955
residential_20031100520000,3170946
residential_20031100520000,3170955
residential_20031170360000,3108151
residential_20031170370000,3108148
residential_20031170380000,3131572
residential_20031170400000,3144452
residential_20031170400000,3160364
residential_20031170410000,3160363
residential_20031170420000,3172244
residential_20031170440000,3172206
residential_20031170440000,3203322
residential_20031230250000,2439484
residential_20031230260000,2439485
residential_20032070070000,2833664
residential_20032100430000,2798509
residential_20032100510000,2551908
residential_20032100520000,2551920
residential_20032100530000,2551925
residential_20032110180000,1782274
residential_20032120740000,2622037
residential_20032120780000,2821618
residential_20032120780000,2921041
residential_20032120800000,2857674
residential_20032120820000,2857675
residential_20032130160000,1668937
residential_20032130190000,2556720
residential_20032130200000,2678737
residential_20032130270000,2556937
residential_20032140140000,2607345
residential_20032140190000,2663501
residential_20032140190000,2784523
residential_20032140190000,2806589
residential_20032140200000,2806589
residential_20032140410000,2810622
residential_20032140460000,3069153
residential_20032160240000,2705058
residential_20032160240000,2705076
residential_20032160250000,2705076
residential_20032180010000,2682943
residential_20032180110000,2920001
residential_20032180120000,2816510
residential_20032180180000,2506030
residential_20032180180000,2626633
residential_20032180340000,2896004
residential_20032180510000,3148964
residential_20032180520000,2851332
residential_20032180660000,1719804
residential_20032200110000,1759913
residential_20032200120000,2858875
residential_20032200370000,2392876
residential_20032200480000,1854843
residential_20032200480000,2392876
residential_20032200490000,1854843
residential_20032200490000,2392876
residential_20032220090000,2688741
residential_20032230120000,2850823
residential_20032230160000,3209445
residential_20032250430000,1789154
residential_20032250490000,2929864
residential_20033050030000,3027614
residential_20033050440000,2930149
residential_20033050440000,2935950
residential_20033050450000,2930149
residential_20033050450000,2935950
residential_20033050460000,2930149
residential_20033050460000,2935950
residential_20033050470000,2930149
residential_20033050470000,2935950
residential_20033050480000,2930149
residential_20033050480000,2935950
residential_20033050490000,2930149
residential_20033050490000,2935950
residential_20033050500000,2935989
residential_20033050510000,2935989
residential_20033050520000,2935989
residential_20033050530000,2935989
residential_20033050540000,2930149
residential_20033050540000,2935950
residential_20033110130000,2605287
residential_20033110170000,3084470
residential_20033110180000,3021104
residential_20033110240000,2378686
residential_20033110540000,2919173
residential_20034000520000,1833747
residential_20034000780000,1727711
residential_20034000780000,1742758
residential_20034000790000,1727711
residential_20034000790000,1742758
residential_20034010520000,3010838
residential_20034010520000,3010840
residential_20034010540000,3010838
residential_20034010540000,3010840
residential_20034010550000,3010844
residential_20034010560000,3010846
residential_20034010570000,3010846
residential_20034010580000,3010849
residential_20034010590000,3010853
residential_20034010590000,3010854
residential_20034010600000,3010853
residential_20034010600000,3010854
residential_20034010610000,3010853
residential_20034010610000,3010854
residential_20034020500000,1780216
residential_20034020500000,1783936
residential_20034030240000,2601658
residential_20034030470000,2841511
residential_20034030470000,2841512
residential_20034030480000,2841511
residential_20034030480000,2841512
residential_20034040110000,2601657
residential_20034050140000,3079803
residential_20034050390000,2540790
residential_20034070240000,2568065
residential_20034070250000,2568066
residential_20034090210000,2930176
residential_20034140040000,2744601
residential_20034160120000,3029003
residential_20034160210000,1649991
residential_20034160420000,1794695
residential_20034160430000,1715061
residential_20034160440000,2638254
residential_20034170130000,1702939
residential_20034170510000,2923765
residential_20034170510000,2926307
residential_20034170520000,2923765
residential_20034170520000,2926307
residential_20034180020000,3035101
residential_20034180030000,3035102
residential_20034190310000,2935448
residential_20034190380000,2879052
residential_20034190520000,2864872
residential_20034190550000,2833120
residential_20034190550000,2962356
residential_20034190680000,2945116
residential_20034230130000,2879057
residential_20034230290000,1801932
residential_20034230300000,1787199
residential_20034230490000,2851395
residential_20034230490000,2851415
residential_20034230490000,2851432
residential_20034230490000,3013955
residential_20034230500000,2851415
residential_20034230500000,2851432
residential_20034230510000,2851395
residential_20034230510000,2851415
residential_20034230510000,2851432
residential_20034230510000,3013955
residential_20034230520000,3013959
residential_20034230530000,3013959
residential_20034250150000,2788871
residential_20034250160000,2750388
residential_20034250170000,2946752
residential_20034250180000,2776512
residential_20034250180000,2946785
residential_20034250190000,2776512
residential_20034250200000,2653729
residential_20034250340000,2946824
residential_20034250340000,2946851
residential_20034250340000,2946866
residential_20034250360000,2946824
residential_20034250360000,2946851
residential_20034250360000,2946866
residential_20034260070000,2680813
residential_20034260070000,2712203
residential_20034260080000,2575923
residential_20034260080000,2680813
residential_20034260100000,2857665
residential_20034260110000,2857666
residential_20034260160000,2838149
residential_20034260460000,2889678
residential_20034260460000,2889719
residential_20034260470000,2889678
residential_20034260470000,2889719
residential_20034280080000,2789959
residential_20041100270000,2983468
residential_20041100330000,1925235
residential_20041100350000,2977683
residential_20041100360000,2940550
residential_20041150280000,2869098
residential_20041150320000,2578684
residential_20041150330000,2578683
residential_20041150330000,2578684
residential_20041150340000,2578682
residential_20041150350000,2578681
residential_20041150360000,2578680
residential_20041150400000,2863100
residential_20041150400000,2863101
residential_20041150510000,2863101
residential_20041160220000,1670531
residential_20041200050000,1855663
residential_20041200060000,2665240
residential_20041200080000,2665230
residential_20041200080000,2665238
residential_20041210060000,2739463
residential_20041210190000,3133575
residential_20041210230000,2158840
residential_20041210330000,2318239
residential_20041220360000,2399307
residential_20041220370000,2399302
residential_20041220370000,2399305
residential_20041220370000,2465591
residential_20041220380000,2204062
residential_20041220380000,2204063
residential_20041220380000,2399302
residential_20041220380000,2465591
residential_20041220390000,2204063
residential_20041270040000,1742141
residential_20041270040000,1742143
residential_20041270090000,2146117
residential_20041270100000,2629220
residential_20041270110000,2629219
residential_20041270120000,2583999
residential_20041280050000,2536742
residential_20041280050000,2536743
residential_20041280060000,2536742
residential_20041280370000,1695798
residential_20041280370000,1695815
residential_20041280380000,1695827
residential_20041280410000,1694863
residential_20041280420000,1694863
residential_20041280440000,1694863
residential_20041280470000,2205865
residential_20041290170000,3081719
residential_20041290390000,2262480
residential_20041290410000,2262476
residential_20041290430000,2837127
residential_20041290440000,2837126
residential_20041290440000,2837127
residential_20041300070000,2826759
residential_20041300080000,2826759
residential_20042020050000,2622028
residential_20042220310000,3196629
residential_20042220320000,3196986
residential_20043030010000,2281946
residential_20043040300000,2837125
residential_20043050090000,3212783
residential_20043050090000,3212784
residential_20043050100000,3212784
residential_20043070370000,1895118
residential_20043070370000,2925193
residential_20043070380000,2921911
residential_20043080180000,3151322
residential_20043140310000,2994305
residential_20043150050000,2568922
residential_20043150350000,2257360
residential_20043160400000,2975287
residential_20043160540000,1825133
residential_20043190220000,2460850
residential_20043190290000,3038665
residential_20043190340000,3029732
residential_20043190420000,2937214
residential_20043200340000,1808282
residential_20043220160000,2934588
residential_20043220230000,2980072
residential_20043220260000,2554599
residential_20043220530000,2757490
residential_20043230040000,2604527
residential_20043240120000,2826769
residential_20043290400000,2975284
residential_20043290450000,3024920
residential_20043300260000,2979990
residential_20043300270000,2980005
residential_20043300350000,1772090
residential_20043310080000,3065042
residential_20043310170000,3049290
residential_20043320050000,3049282
residential_20043320500000,3049276
residential_20044070060000,1785189
residential_20044070070000,1785239
residential_20044070160000,1785208
residential_20044150040000,1781772
residential_20053040130000,1640342
residential_20053040270000,1674764
residential_20064150420000,1642874
residential_20064190140000,1638078
residential_20064240190000,1727690
residential_20064240210000,1727973
residential_20064250500000,2077034
residential_20071020260000,1702316
residential_20071140160000,1827051
residential_20071140160000,1827052
residential_20071140170000,1826647
residential_20071200190000,1730665
residential_20072190130000,1707876
residential_20074300200000,1617872
residential_20074300210000,1618314
residential_20081070260000,3291157
residential_20081110220000,1670259
residential_20081120480000,3088263
residential_20081120490000,3088263
residential_20081120490000,3160704
residential_20081140190000,1707845
residential_20081210210000,1635342
residential_20081210220000,1635337
residential_20081290210000,1721837
residential_20082010310000,1775981
residential_20082010400000,2177630
residential_20082030360000,1902728
residential_20082030370000,1902810
residential_20082030380000,1887162
residential_20082030390000,1887131
residential_20082030400000,1778379
residential_20082030410000,1778378
residential_20082030420000,1778377
residential_20082030430000,1778376
residential_20083190260000,1635336
residential_20084040010000,1683292
residential_20084040010000,1683323
residential_20084040030000,1683249
residential_20084040040000,1683228
residential_20084040050000,1683203
residential_20084040060000,1910493
residential_20091060270000,2043460
residential_20091060470000,3098450
residential_20101040240000,2500616
residential_20101040250000,2500619
residential_20101040260000,2500624
residential_20101040390000,2934984
residential_20101090380000,2646763
residential_20101090390000,2646694
residential_20101090410000,2429222
residential_20101090410000,2429223
residential_20101100210000,2500625
residential_20101100220000,2500627
residential_20101100250000,1648660
residential_20101100370000,3095150
residential_20101100380000,3095173
residential_20101110180000,2744393
residential_20101140220000,2541642
residential_20101210290000,3161971
residential_20102030130000,1785504
residential_20102030330000,1675116
residential_20102030470000,1785469
residential_20102040270000,2751293
residential_20102100320000,3091636
residential_20102100340000,2930353
residential_20102100340000,2942098
residential_20102100490000,2913499
residential_20102110290000,1645584
residential_20102110310000,2741399
residential_20102110330000,2724310
residential_20102110480000,2627527
