project_id,source_family,source_project_ids,source_addresses,component_pins,project_kind,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,far,dupac,class_values,external_multifamily,multifamily_source,source_row_ids,tax_year,evidence_ids,decision_references,decision_reason,geometry_source,geometry_evidence,x_3435,y_3435,location_resolved,zoning_group,zoning_year,zoning_source,zoning_note
commercial_13202270270000,commercial,commercial_13202270270000,3648 N CENTRAL CHICAGO,13202270270000,commercial_entity_family,2018,9,14688,9375,TRUE,TRUE,1.56672,41.8176,NA,TRUE,selected_assessor_class_and_finished_home_count,26462,2024,NA,NA,NA,historical_parcel_centroid,305456,1138270.710034714,1923910.9700636456,TRUE,NA,NA,NA,NA
commercial_13203280120000_building_a,commercial,commercial_13203280120000,6340 W BELMONT CHICAGO,13203280120000,commercial_entity_family,2021,27,36390,16875,TRUE,TRUE,2.1564444444444444,69.696,NA,TRUE,selected_assessor_class_and_finished_home_count,26467,2024,permit_100828071/permit_100843653,commercial_component_overrides.csv:row5,The 2024 48-unit rollup is replaced by the first separately measured building and its final 27-unit revision,historical_parcel_centroid,934658,1133243.5128331129,1920690.7557575419,TRUE,NA,NA,NA,NA
commercial_13203280130000_building_b,commercial,commercial_13203280120000,6340 W BELMONT CHICAGO,13203280130000/13203280140000/13203280150000,commercial_entity_family,2021,27,36390,15365,TRUE,TRUE,2.368369671330947,76.54539537910836,NA,TRUE,selected_assessor_class_and_finished_home_count,26467,2024,permit_100828073/permit_100843655,commercial_component_overrides.csv:row6,The 2024 48-unit rollup is replaced by the second separately measured building and its final 27-unit revision,historical_parcel_centroid,934624/934632/934635,1133382.9888547887,1920690.1253355758,TRUE,NA,NA,NA,NA
commercial_13212310360000,commercial,commercial_13212310360000,4856 W ADDISON CHICAGO,13212310360000,commercial_entity_family,2007,7,11194,7552,TRUE,TRUE,1.4822563559322033,40.376059322033896,NA,TRUE,selected_assessor_class_and_finished_home_count,26501,2024,NA,NA,NA,historical_parcel_centroid,206188,1143095.5299999998,1923583.0600000008,TRUE,NA,NA,NA,NA
commercial_13213010120000,commercial,commercial_13213010120000,3556 N LONG CHICAGO,13213010120000,commercial_entity_family,2006,8,13920,8812,TRUE,TRUE,1.5796640944167044,39.54607353608716,NA,TRUE,selected_assessor_class_and_finished_home_count,26504,2024,NA,NA,NA,historical_parcel_centroid,206404,1139655.7598716905,1923311.272020998,TRUE,NA,NA,NA,NA
commercial_13222030300000,commercial,commercial_13222030300000,3939 N KEELER CHICAGO,13222030020000/13222030300000,commercial_entity_family,2015,27,24388,9594,TRUE,TRUE,2.5420054200542004,122.5891181988743,NA,TRUE,selected_assessor_class_and_finished_home_count,26554,2024,permit_100612738,commercial_manual_decisions.csv:row68,Completed permit identifies the 27-unit project built in 2015 and the old card is a predecessor structure,historical_parcel_centroid,230574/230649,1147826.4433131695,1926008.5515030047,TRUE,NA,NA,NA,NA
commercial_13224350220000,commercial,commercial_13224350220000,4258 W BELMONT CHICAGO,13224350220000/13224350230000/13224350240000/13224350250000/13224350260000/13224350360000/13224350370000,commercial_entity_family,2021,52,103985,77985,TRUE,TRUE,1.3333974482272233,29.045585689555683,NA,TRUE,selected_assessor_class_and_finished_home_count,26596,2024,NA,NA,NA,historical_parcel_centroid,936205/936209/936213/936217/936227/936256/936277,1147498.9467953234,1921032.9670868549,TRUE,NA,NA,NA,NA
commercial_13224360410000,commercial,commercial_13224360410000,3214 N KARLOV CHICAGO,13224360410000,commercial_entity_family,2022,8,10452,6156,TRUE,TRUE,1.6978557504873295,56.60818713450293,NA,TRUE,selected_assessor_class_and_finished_home_count,26598,2024,NA,NA,NA,historical_parcel_centroid,396507,1148396.4959235054,1921160.1948774839,TRUE,NA,NA,NA,NA
commercial_13233000040000,commercial,commercial_13233000040000,3543 N PULASKI CHICAGO,13233000040000/13233000280000,commercial_entity_family,2008,8,17600,8212,TRUE,TRUE,2.143205065757428,42.435460301997075,NA,TRUE,selected_assessor_class_and_finished_home_count,26638,2024,NA,NA,NA,historical_parcel_centroid,269877/269887,1149189.7260692944,1923451.2199018744,TRUE,NA,NA,NA,NA
commercial_13233300310000,commercial,commercial_13233300310000,3203 N RIDGEWAY CHICAGO,13233300310000,commercial_entity_family,2019,9,19000,6600,TRUE,TRUE,2.878787878787879,59.4,NA,TRUE,selected_assessor_class_and_finished_home_count,26657,2024,NA,NA,NA,historical_parcel_centroid,1203849,1150884.0305647731,1921119.2175757764,TRUE,NA,NA,NA,NA
commercial_13241080430000,commercial,commercial_13241080430000,3831 N KEDZIE CHICAGO,13241080430000,commercial_entity_family,2008,8,9847,6772,TRUE,TRUE,1.4540756054341406,51.45894861193148,NA,TRUE,selected_assessor_class_and_finished_home_count,26667,2024,NA,NA,NA,historical_parcel_centroid,271618,1154464.3765555052,1925457.4304117057,TRUE,NA,NA,NA,NA
commercial_13241160430000,commercial,commercial_13241160180000/commercial_13241160430000,3705 N KEDZIE CHICAGO,13241160180000/13241160190000/13241160200000,commercial_entity_family,2008,26,42056,12405,TRUE,TRUE,3.3902458686013706,91.29866989117292,NA,TRUE,selected_assessor_class_and_finished_home_count,26670,2024,commercial_duplicate_review_001/city_building_893574,commercial_component_overrides.csv:row2,The 2024 PIN is the successor identity and the 2008 predecessor parcels recover the full project site,historical_parcel_centroid,271968/271980/272002,1154490.2929070361,1924512.1502812237,TRUE,NA,NA,NA,NA
commercial_13242130150000,commercial,commercial_13242130150000,2510 W ADDISON CHICAGO,13242130150000,commercial_entity_family,2022,12,34661,13143,TRUE,TRUE,2.6372213345507114,39.771741611504225,NA,TRUE,selected_assessor_class_and_finished_home_count,26677,2024,NA,NA,NA,historical_parcel_centroid,444957,1158987.8959749492,1923920.6216747074,TRUE,NA,NA,NA,NA
commercial_13243090220000,commercial,commercial_13243090220000,3430 N ELSTON CHICAGO,13243090220000,commercial_entity_family,2008,12,10020,12441,TRUE,TRUE,0.8054014950566675,42.01591511936339,NA,TRUE,selected_assessor_class_and_finished_home_count,26683,2024,NA,NA,NA,historical_parcel_centroid,1359025,1155330.2896136066,1922565.578320702,TRUE,NA,NA,NA,NA
commercial_13243160170000,commercial,commercial_13243160170000,2803 W HENDERSON CHICAGO,13243160160000/13243160170000/13243160180000,commercial_entity_family,2022,20,23956,12037,TRUE,TRUE,1.9901968929135168,72.37683808257871,NA,TRUE,selected_assessor_class_and_finished_home_count,26685,2024,NA,NA,NA,historical_parcel_centroid,394203/405057/448505,1157035.3972455128,1921967.72010233,TRUE,NA,NA,NA,NA
commercial_13243180370000,commercial,commercial_13243180370000,3110 W BELMONT CHICAGO,13243180370000/13243180380000,commercial_entity_family,2006,6,17664,6000,TRUE,TRUE,2.944,43.56,NA,TRUE,selected_assessor_class_and_finished_home_count,26687,2024,NA,NA,NA,historical_parcel_centroid,217098/217099,1154996.5201366104,1921208.974929046,TRUE,NA,NA,NA,NA
commercial_13243220400000,commercial,commercial_13243220400000,2902 W BELMONT CHICAGO,13243220400000/13243220420000,commercial_entity_family,2007,21,43062,15138,TRUE,TRUE,2.8446294094332143,60.428061831153386,NA,TRUE,selected_assessor_class_and_finished_home_count,26689,2024,NA,NA,NA,historical_parcel_centroid,217061/217062,1156366.1400608246,1921229.387828043,TRUE,NA,NA,NA,NA
commercial_13251040090000,commercial,commercial_13251040090000,2823 W BELMONT CHICAGO,13251040090000/13251040100000/13251040110000/13251040120000/13251040130000/13251040140000,commercial_entity_family,2021,48,74376,27853,TRUE,TRUE,2.6703048145621655,75.06839478691703,NA,TRUE,selected_assessor_class_and_finished_home_count,59253,2024,NA,NA,NA,historical_parcel_centroid,1411385/1411386/1411387/1411388/1411389/1411390,1156879.2233328081,1921048.7517494385,TRUE,NA,NA,NA,NA
commercial_13252010060000,commercial,commercial_13252010060000,2609 W BELMONT CHICAGO,13252010060000/13252010070000/13252010080000/13252010090000/13252010100000/13252010110000/13252010120000,commercial_entity_family,2012,46,72664,20313,TRUE,TRUE,3.577216560823118,98.64421798848028,NA,TRUE,selected_assessor_class_and_finished_home_count,59276,2024,NA,NA,NA,historical_parcel_centroid,126610/126611/126612/126613/126614/126616/126617,1158359.141643589,1921066.9118529027,TRUE,NA,NA,NA,NA
commercial_13252200010000,commercial,commercial_13252200010000,2943 N ROCKWELL CHICAGO,13252200010000/13252200020000/13252200030000,commercial_entity_family,2014,9,15917,5255,TRUE,TRUE,3.0289248334919123,74.60323501427212,NA,TRUE,selected_assessor_class_and_finished_home_count,59283,2024,commercial_2024;mls_2943_rockwell,commercial_manual_decisions.csv:row50,Assessor and MLS records identify a nine-unit building constructed in 2014,historical_parcel_centroid,258560/75505/7965,1158587.7489959195,1919640.5205381436,TRUE,NA,NA,NA,NA
commercial_13252280380000,commercial,commercial_13252280380000,2520 W DIVERSEY CHICAGO,13252280380000/13252280390000,commercial_entity_family,2022,8,14820,6288,TRUE,TRUE,2.3568702290076335,55.41984732824427,NA,TRUE,selected_assessor_class_and_finished_home_count,59285,2024,NA,NA,NA,historical_parcel_centroid,455911/487514,1158978.585146268,1918615.169343988,TRUE,NA,NA,NA,NA
commercial_13252280400000,commercial,commercial_13252280400000,2514 W DIVERSEY CHICAGO,13252280400000/13252280410000,commercial_entity_family,2019,8,15860,6288,TRUE,TRUE,2.522264631043257,55.41984732824427,NA,TRUE,selected_assessor_class_and_finished_home_count,59286,2024,NA,NA,NA,historical_parcel_centroid,1159103/1159105,1159026.4452171815,1918615.975615464,TRUE,NA,NA,NA,NA
commercial_13252280420000,commercial,commercial_13252280420000,2508 W DIVERSEY CHICAGO,13252280420000/13252280430000,commercial_entity_family,2021,8,13965,6288,TRUE,TRUE,2.2208969465648853,55.41984732824427,NA,TRUE,selected_assessor_class_and_finished_home_count,59287,2024,NA,NA,NA,historical_parcel_centroid,1409594/1409595,1159074.3101603026,1918616.7851509138,TRUE,NA,NA,NA,NA
commercial_13253140740000,commercial,commercial_13253140740000,2480 N MILWAUKEE CHICAGO,13253140640000/13253140740000/13253140750000,commercial_entity_family,2020,220,258307,108799,TRUE,TRUE,2.374167041976489,88.0816919273155,NA,TRUE,selected_assessor_class_and_finished_home_count,59306,2024,permit_100747866;permit_100769962;permit_100764230;permit_100779277;logan_apartments_project,commercial_manual_decisions.csv:row51,Developer and permits identify one two-building 220-unit project completed in March 2020,historical_parcel_centroid,457830/457840/457841,1155579.9809668856,1916442.9473522832,TRUE,NA,NA,NA,NA
commercial_13253150240000,commercial,commercial_13253150240000,2516 N WILLETTS CHICAGO,13253150230000/13253150240000,commercial_entity_family,2008,8,10750,6000,TRUE,TRUE,1.7916666666666667,58.08,NA,TRUE,selected_assessor_class_and_finished_home_count,59311,2024,NA,NA,NA,historical_parcel_centroid,38933/38947,1155758.5341689207,1916700.0403811801,TRUE,NA,NA,NA,NA
commercial_13253150250000,commercial,commercial_13253150250000,2510 N WILLETTS CHICAGO,13253150250000/13253150260000,commercial_entity_family,2006,8,10750,6000,TRUE,TRUE,1.7916666666666667,58.08,NA,TRUE,selected_assessor_class_and_finished_home_count,59312,2024,permit_100137585_revision_chain,construction_modifications.csv:row258,The permit chain revises the authorized count from six to eight units and supersedes the seven-unit assessor count,historical_parcel_centroid,133707/133722,1155797.0430435608,1916668.7576958186,TRUE,NA,NA,NA,NA
commercial_13253150700000,commercial,commercial_13253150700000,2504 N WILLETTS,13253150700000,commercial_entity_family,2011,8,7780,5854,TRUE,TRUE,1.3290058079945337,59.52852750256235,NA,TRUE,selected_assessor_class_and_finished_home_count,79647,2021,NA,NA,NA,historical_parcel_centroid,1362976,1155835.5635050528,1916637.4782750679,TRUE,NA,NA,NA,NA
commercial_13253220370000,commercial,commercial_13253220370000,2405 N MILWAUKEE CHICAGO,13253220370000,commercial_entity_family,2007,9,17606,9000,TRUE,TRUE,1.9562222222222223,43.56,NA,TRUE,selected_assessor_class_and_finished_home_count,59321,2024,NA,NA,NA,historical_parcel_centroid,134383,1156459.2809811702,1915959.835225133,TRUE,NA,NA,NA,NA
commercial_13261040230000,commercial,commercial_13261040230000,3101 N MILWAUKEE CHICAGO,13261040230000/13261040240000/13261040250000/13261040260000/13261040270000,commercial_entity_family,2022,27,67932,24461,TRUE,TRUE,2.777155471975798,48.08143575487511,NA,TRUE,selected_assessor_class_and_finished_home_count,26698,2024,permit_100801726,commercial_manual_decisions.csv:row35,Latest assessor report and an active 27-unit new-construction permit agree,historical_parcel_centroid,414609/438757/448239/473785/498023,1150842.3191412892,1920482.8059818554,TRUE,NA,NA,NA,NA
commercial_13261110140000,commercial,commercial_13261110140000,3653 W BARRY CHICAGO,13261110140000/13261110150000,commercial_entity_family,2022,8,15796,7861,TRUE,TRUE,2.0094135606156978,44.33023788322097,NA,TRUE,selected_assessor_class_and_finished_home_count,26707,2024,NA,NA,NA,historical_parcel_centroid,443758/495649,1151293.7096034605,1920278.97518987,TRUE,NA,NA,NA,NA
commercial_13261150010000,commercial,commercial_13261150010000,3066 N MILWAUKEE CHICAGO,13261150010000/13261150020000/13261150030000/13261150040000,commercial_entity_family,2015,32,31992,13412,TRUE,TRUE,2.3853265732180136,103.93080823143454,NA,TRUE,selected_assessor_class_and_finished_home_count,26709,2024,NA,NA,NA,historical_parcel_centroid,70973/74302/81871/84997,1151019.0517753642,1920102.5241286189,TRUE,NA,NA,NA,NA
commercial_13262140850000,commercial,commercial_13262140850000,2945 N MILWAUKEE CHICAGO,13262140850000/13262140860000,commercial_entity_family,2018,9,20172,9375,TRUE,TRUE,2.15168,41.8176,NA,TRUE,selected_assessor_class_and_finished_home_count,26728,2024,NA,NA,NA,historical_parcel_centroid,283960/284103,1152051.0588990955,1919518.53021972,TRUE,NA,NA,NA,NA
commercial_13264050040000,commercial,commercial_13264050040000,2755 N MILWAUKEE CHICAGO,13264050040000,commercial_entity_family,2021,60,72356,24118,TRUE,TRUE,3.0000829256157227,108.3671946264201,NA,TRUE,selected_assessor_class_and_finished_home_count,26774,2024,NA,NA,NA,historical_parcel_centroid,923823,1153675.8144679926,1918211.1274741988,TRUE,NA,NA,NA,NA
commercial_13264080450000,commercial,commercial_13264080450000,2650 N EMMETT CHICAGO,13264080450000,commercial_entity_family,2021,100,123660,46393,TRUE,TRUE,2.665488327980514,93.89347530877502,NA,TRUE,selected_assessor_class_and_finished_home_count,21297,2024,NA,NA,NA,historical_parcel_centroid,922753,1154344.3049900406,1917855.5387496175,TRUE,NA,NA,NA,NA
commercial_13272040010000,commercial,commercial_13272040010000,4183 W BELMONT CHICAGO,13272040010000/13272040020000/13272040030000/13272040040000,commercial_entity_family,2022,17,24231,13500,TRUE,TRUE,1.794888888888889,54.85333333333333,NA,TRUE,selected_assessor_class_and_finished_home_count,26836,2024,NA,NA,NA,historical_parcel_centroid,424985/460325/470712/489951,1147675.6457801037,1920846.4801819273,TRUE,NA,NA,NA,NA
commercial_13273040010000,commercial,commercial_13273040010000,2727 N CICERO CHICAGO,13273040010000/13273040020000/13273040030000/13273040040000/13273040050000/13273040060000/13273040070000/13273040080000/13273040090000/13273040100000,commercial_entity_family,2008,85,73562,35661,TRUE,TRUE,2.0628137180673565,103.82771094472953,NA,TRUE,selected_assessor_class_and_finished_home_count,26854,2024,permit_100254118,construction_modifications.csv:row281,The completed permit and assessor source agree on 85 senior apartments,historical_parcel_centroid,127124/127155/127158/127165/129266/129290/129292/129294/130397/130398,1144037.8459768267,1917628.6378653264,TRUE,NA,NA,NA,NA
commercial_13281160080000,commercial,commercial_13281160080000,2937 N CENTRAL CHICAGO,13281160080000/13281160090000/13281160420000/13281160460000/13281160470000,commercial_entity_family,2014,18,27471,18954,TRUE,TRUE,1.4493510604621715,41.36752136752137,NA,TRUE,selected_assessor_class_and_finished_home_count,26907,2024,NA,NA,NA,historical_parcel_centroid,204623/204862/328246/332138/347555,1138619.4430526255,1919111.9299859123,TRUE,NA,NA,NA,NA
commercial_13281160440000,commercial,commercial_13281160440000,2917 N CENTRAL CHICAGO,13281160440000,commercial_entity_family,2014,12,17772,15750,TRUE,TRUE,1.1283809523809525,33.18857142857143,NA,TRUE,selected_assessor_class_and_finished_home_count,26908,2024,NA,NA,NA,historical_parcel_centroid,159002,1138623.9295250764,1918974.2216573865,TRUE,NA,NA,NA,NA
commercial_13282230290000,commercial,commercial_13282230290000,4800 W GEORGE CHICAGO,13282230290000/13282230300000/13282230310000/13282230320000/13282230330000,commercial_entity_family,2015,70,69777,16641,TRUE,TRUE,4.193077339102217,183.2341806381828,NA,TRUE,selected_assessor_class_and_finished_home_count,21300,2024,NA,NA,NA,historical_parcel_centroid,158981/159101/159821/331999/347192,1143764.0170923995,1918948.3909553867,TRUE,NA,NA,NA,NA
