project_id,x_3435,y_3435
residential_20071020260000,1161669.67966946,1872886.60476714
residential_20071140150000,1163023.05,1871921.19
residential_20071140160000,1163053.04,1871921.78
residential_20071140170000,1163083.0348173,1871922.376941
residential_20071160140000,1162911.03968553,1871727.9847744
residential_20071200190000,1162376.74934972,1871384.80953048
residential_20071230040000,1162096.16935451,1871044.08955287
residential_20072190130000,1164947.54,1871794.1
residential_20072290270000,1166091.20034919,1871464.86936113
residential_20074300200000,1166165.45519899,1868828.83966936
residential_20074300210000,1166166.19,1868803.84
residential_20074300220000,1166166.92519899,1868778.83966942
residential_20081000140000,1166703.53,1873466.14
residential_20081070260000,1168890.26991329,1873092.9599866
residential_20081070490000,1169033.60298904,1873000.99014253
residential_20081110220000,1167586.5547666,1872349.02033112
residential_20081120480000,1168057.4100598,1872335.95000398
residential_20081120490000,1168057.9534238,1872312.16721468
residential_20081140190000,1168576.98478471,1872443.95031779
residential_20081210210000,1167739.39,1871855.61
residential_20081210220000,1167740.07,1871830.61
residential_20081210230000,1167740.75,1871805.61
residential_20081270070000,1167611.1,1871391.15
residential_20081280100000,1167944.26522968,1871321.41967331
residential_20081290210000,1168411.77,1871508.89
residential_20082010310000,1170082.26,1873409.46
residential_20082010400000,1170298.20476293,1873414.56868807
residential_20082010430000,1170370.18031276,1873416.26523679
residential_20082030360000,1170115.09523889,1873078.19128409
residential_20082030370000,1170139.08968772,1873078.77476064
residential_20082030380000,1170163.09,1873079.35
residential_20082030390000,1170187.08968767,1873079.92476064
residential_20082030400000,1170211.08968762,1873080.49476064
residential_20082030410000,1170235.09,1873081.07
residential_20082030420000,1170259.08968757,1873081.64476063
residential_20082030430000,1170283.09,1873082.22
residential_20083190260000,1167825,1868693.34
residential_20084040010000,1170556.71,1870910.08
residential_20084040020000,1170580.83,1870910.72
residential_20084040030000,1170605.33,1870911.37
residential_20084040040000,1170630.33,1870912.03
residential_20084040050000,1170655.33,1870912.69
residential_20084040060000,1170680.33,1870913.35
residential_20091060030000,1172527.87474551,1872954.58037256
residential_20091060160000,1172726.42,1872961.25
residential_20091060270000,1172990.28,1872970.09
residential_20091060470000,1173018.1256772,1872829.98673591
residential_20091110350000,1172227.49764796,1871947.16337444
residential_20091110360000,1172202.50798718,1871946.5184899
residential_20091110370000,1172177.51287472,1871945.87667403
residential_20091110380000,1172152.51766195,1871945.21330452
residential_20094220480000,1176714.37,1868780.06
residential_20101040240000,1179138.04,1873524.67
residential_20101040250000,1179139.42,1873474.69
residential_20101040260000,1179140.79,1873424.71
residential_20101040390000,1179132.2498337,1873734.6899303
residential_20101090380000,1178547.21175,1872972.7095
residential_20101090390000,1178547.89696657,1872947.68596443
residential_20101090400000,1178548.56158052,1872922.66197476
residential_20101090410000,1178549.24813323,1872896.76048833
residential_20101100210000,1179149.05932945,1872974.58562365
residential_20101100220000,1179154.34558264,1872920.49174297
residential_20101100250000,1179166.46096685,1872798.86071461
residential_20101100370000,1179151.51662558,1873014.50996943
residential_20101100380000,1179150.80968492,1873040.31022347
residential_20101110180000,1179499.7594252,1873103.2356657
residential_20101110380000,1179512.48,1872914.614625
residential_20101110390000,1179513.15994088,1872889.62462124
residential_20101110400000,1179499.6927914,1873115.74060469
residential_20101110410000,1179499.82822515,1873090.29545006
residential_20101140220000,1178306.6,1872182.63
residential_20101160300000,1179009.32,1872241.18
residential_20101160320000,1179011.66719498,1872154.54568154
residential_20101160330000,1179012.34246488,1872129.55556505
residential_20101210290000,1178765.15988319,1871581.86986856
residential_20102030130000,1181159.64526514,1873631.35969863
residential_20102030330000,1181307.81470424,1873537.74027233
residential_20102030470000,1181157.1,1873731.28
residential_20102040270000,1181502.48999629,1873378.79001574
residential_20102060190000,1182152.45094461,1873460.43862725
residential_20102100320000,1180984.46480011,1872813.80065306
residential_20102100340000,1180952.17113841,1872727.13987312
residential_20102100490000,1180980.92737371,1872951.24091255
residential_20102110290000,1181316.28,1873084.67
residential_20102110310000,1181317.52,1873034.71
residential_20102110330000,1181318.80769538,1872985.83756618
residential_20102110480000,1181167.38207544,1873217.81184952
residential_20102110490000,1181167.38207544,1873217.81184952
residential_20102110520000,1181314.44467541,1873159.60514563
residential_20102110530000,1181313.94292528,1873179.59008555
residential_20102110540000,1181116.90667753,1873266.30061632
residential_20102110550000,1181144.2020106,1873268.62868903
residential_20102110560000,1181168.21176062,1873269.33131402
residential_20102110570000,1181192.4513858,1873270.04068901
residential_20102120100000,1181510.82983039,1873040.35006344
residential_20102120150000,1181515.7,1872842.62
residential_20102120160000,1181516.31169062,1872817.61475931
residential_20102120520000,1181514.77263402,1872880.11926615
residential_20102120530000,1181514.77262715,1872880.11918295
residential_20102120540000,1181506.51,1873215.21
residential_20102130210000,1181932.28489457,1873290.81184994
residential_20102130220000,1181974.8050682,1873292.02817912
residential_20102130230000,1182014.96316228,1873293.15471463
residential_20102130510000,1181977.76277203,1873080.36343071
residential_20102150080000,1179866.33709665,1872430.85809792
residential_20102160470000,1180297.30647357,1872554.33164458
residential_20102170220000,1180506.27753265,1872072.51742058
residential_20102170370000,1180665.6391044,1872296.16003974
residential_20102170580000,1180511.12265022,1872417.16546397
residential_20102170590000,1180511.52264976,1872392.11036343
residential_20102170670000,1180663.69995646,1872371.24993846
residential_20102180450000,1180989.70663549,1872610.84454867
residential_20102180460000,1180990.39909856,1872583.9400784
residential_20102180470000,1180991.08669031,1872557.0356206
residential_20102190050000,1181193.02021321,1872192.33000614
residential_20102190330000,1181194.94885286,1872117.11436137
residential_20102190340000,1181195.60677647,1872091.62279093
residential_20102190350000,1181196.26006551,1872066.13099593
residential_20102190360000,1181196.8691611,1872041.49204594
residential_20102190370000,1181339.91038842,1872122.59547528
residential_20102190380000,1181340.22463711,1872110.10186699
residential_20102220050000,1180023.78,1871870.16
residential_20102240060000,1180969.78055814,1871895.78570142
residential_20102240140000,1181056.88064374,1871898.33041191
residential_20102240150000,1181029.74998067,1871897.54233215
residential_20102260020000,1181501.89465604,1871914.25189891
residential_20103060720000,1179755.48280945,1870509.59811041
residential_20103060730000,1179726.33455736,1870508.66074586
residential_20103060740000,1179707.2057566,1870508.00531399
residential_20103060750000,1179686.34031639,1870507.28941825
residential_20103060760000,1179669.02813461,1870506.69680881
residential_20103060770000,1179649.79443602,1870506.03781478
residential_20103060780000,1179630.59075,1870505.379625
residential_20103060790000,1179609.3288024,1870504.74784669
residential_20103090520000,1177948.7147129,1869071.76982989
residential_20103100230000,1178210.76006698,1869038.29999691
residential_20103130180000,1179515.52655702,1869613.52994126
residential_20103130190000,1179516.19982585,1869588.53005647
residential_20112050420000,1186251.11831106,1872955.99142019
residential_20112050430000,1186251.11831106,1872955.99142019
residential_20112050440000,1186251.11831107,1872955.99142019
residential_20112050450000,1186251.11831106,1872955.99142019
residential_20112050460000,1186251.11831107,1872955.99142019
residential_20112050470000,1186251.11831107,1872955.99142019
residential_20112050480000,1186251.11831106,1872955.99142019
residential_20112050490000,1186251.11831107,1872955.99142019
residential_20112050500000,1186251.11831106,1872955.99142019
residential_20112050510000,1186251.11831107,1872955.99142019
residential_20112050520000,1186251.11831107,1872955.99142019
residential_20112050530000,1186251.11831106,1872955.99142019
residential_20112050540000,1186251.11831107,1872955.99142019
residential_20113140040000,1182906.21,1869847.62
residential_20113270080000,1183259.06145549,1869042.40002035
residential_20113270090000,1183259.67945607,1869017.39999716
residential_20113270100000,1183260.36527836,1868989.90058253
residential_20113310270000,1185041.80846113,1868941.50681473
residential_20114160110000,1186707.73544193,1870208.32985949
residential_20114230320000,1186323.44022659,1869356.20892773
residential_20114230620000,1186324.37002964,1869318.70760187
residential_20142000110000,1185295.17623277,1868265.42974767
residential_20142220330000,1187025.79480106,1866425.25641016
residential_20143090240000,1183816.06452944,1864671.49062334
residential_20143090250000,1183816.71750477,1864646.49568459
residential_20143090260000,1183817.36243883,1864621.50393757
residential_20143090270000,1183818.01485113,1864596.50910422
residential_20143100860000,1184071.767575,1864529.72418023
residential_20143100870000,1184072.40242409,1864504.7341202
residential_20143100880000,1184265.30949266,1864359.41337217
residential_20143100890000,1184264.67,1864384.404125
residential_20143110050000,1184511.5212249,1864586.90520104
residential_20143110290000,1184708.10298818,1864366.39059022
residential_20143110300000,1184708.85719191,1864335.16445346
residential_20143110310000,1184709.80931974,1864297.67931576
residential_20143120350000,1184955.79119421,1864625.59777743
residential_20143140370000,1183133.04583519,1864030.81890827
residential_20143140380000,1183131.29757684,1863978.7545051
residential_20143140390000,1183158.31524556,1863997.9839083
residential_20143140400000,1183176.6767614,1864003.64228801
residential_20143140410000,1183196.72119549,1864004.09547614
residential_20143140420000,1183216.76579743,1864004.54809702
residential_20143140430000,1183236.81028547,1864005.00111883
residential_20143140440000,1183256.69179948,1863990.74570381
residential_20143140450000,1183276.69285172,1863989.68574454
residential_20143140460000,1183266.39000183,1864041.7970647
residential_20143160360000,1184334.30132681,1863951.6508586
residential_20143160370000,1184259.22901377,1863949.7607375
residential_20144070390000,1185574.60825862,1864501.24507641
residential_20144070400000,1185574.60825862,1864501.24507641
residential_20144080250000,1186010.35958179,1864374.58069199
residential_20144090180000,1186467.03959196,1864612.42056545
residential_20144120140000,1185586.99578974,1864036.35508412
residential_20144120260000,1185593.31174851,1863897.67228327
