draw,density_multifamily_far_binary,density_multifamily_dupac_binary,density_multifamily_far_continuous,density_multifamily_dupac_continuous
1318,-0.23058923070377926,-0.25281171009501013,-0.1740926297848833,-0.14470574620661988
1319,-0.27831306721987503,-0.3263773804910656,-0.07225417191697846,-0.035039803663375904
1320,-0.3157732122256272,-0.2069743353445611,-0.2553840716593931,-0.23175487099598507
1321,-0.15275183602475934,-0.038743451698728566,-0.1685036140299281,-0.11579909032396361
1322,-0.08443802167982722,-0.07257430435773785,-0.14096774723758693,-0.09385416715360076
1323,-0.22865744135185884,-0.297684067341449,-0.20906733312958203,-0.20158245152892593
1324,-0.3035099972158756,-0.34023301158563224,-0.25636427798539335,-0.2175922994946506
1325,-0.28828458897526965,-0.16564527984933866,-0.13757727253760965,-0.11459840616362847
1326,-0.2094676444452701,-0.24745173150363325,-0.0482729507454251,-0.011085838696810617
1327,-0.3803327297530431,-0.3750417290061776,-0.21961694296133688,-0.19135510996992
1328,-0.2524965314282505,-0.3431887367110244,-0.17966190724629058,-0.1926973556233011
1329,-0.37125333699125573,-0.3681005343948654,-0.18230447043927372,-0.2034025851561326
1330,-0.32433337267935625,-0.3102152599071134,-0.3059729813071455,-0.2216050391462687
1331,-0.08617556785268765,-0.05889337550531621,-0.23686261843701822,-0.1322128313853312
1332,-0.28500666018964377,-0.1708880899477993,-0.20968701735060877,-0.16081293158671164
1333,-0.1519470979942779,-0.18603542452921298,-0.16126966938665274,-0.12020363481134295
1334,-0.22489817807567375,-0.3747397716844809,-0.1888530523934443,-0.17235732266671483
1335,-0.2354871106007339,-0.19025091448637177,-0.1400394697780716,-0.20068369032614308
1336,-0.17236724936575445,-0.22556936360785135,-0.21481025162811337,-0.17050251686913906
1337,-0.35978901601307256,-0.18360951539577797,-0.19825183643392721,-0.11234154270675528
1338,-0.17694872174545798,-0.24353747333506287,-0.17261145096744757,-0.13125606540394277
1339,-0.17381149029281429,-0.08617767796935753,-0.12618897432684906,-0.08109018611857902
1340,-0.17233226450449146,-0.1304107619776864,-0.10703269918233307,-0.0889399311938
1341,-0.25574939758264925,-0.14663729684544086,-0.18666608195098142,-0.11433879919333188
1342,-0.22363534970485485,-0.2770339699741666,-0.1431826198631477,-0.07999407799495485
1343,-0.29140954847776823,-0.35238791001314773,-0.16660411864670913,-0.10469738183002522
1344,-0.2626074082373676,-0.3050172007305324,-0.20620438327903318,-0.20008073804554255
1345,-0.26961407422485695,-0.3179531854172216,-0.18014537664174915,-0.1492231272530004
1346,-0.3663443730407681,-0.2450300384089617,-0.2130866773483229,-0.17757437331889334
1347,-0.22477364812290346,-0.2865921670369181,-0.24848606063024753,-0.22775201538229123
1348,-0.32624396799447447,-0.19413263753505444,-0.14576921991508798,-0.09717174583541069
1349,-0.43386306662352925,-0.41615129225461134,-0.24078868022045347,-0.20891378269941255
1350,-0.27231079657756935,-0.2371873654612257,-0.18935437326826896,-0.22042041172748608
1351,-0.13893083896681693,-0.10831294398857917,-0.07962326191930628,-0.0637651469387428
1352,-0.30815194450688677,-0.32292591900279005,-0.15638414662401426,-0.11008187384255587
1353,-0.2527310863818827,-0.29159442018605264,-0.2377303386683034,-0.2446451224348231
1354,-0.21753076539346725,-0.3402996846182284,-0.20640309011489194,-0.2377855401548218
1355,-0.21681004655369224,-0.2566901437520058,-0.20046578224727038,-0.16283773633960785
1356,-0.34216986266882243,-0.20758386701284715,-0.16853836239878886,-0.11230854335265952
1357,-0.2821857302353964,-0.28949300502988956,-0.1037956730452021,-0.022403253839486263
1358,-0.2051305507600721,-0.22126741889078722,-0.07912365378723012,-0.10279419470543526
1359,-0.4189969754429145,-0.25434900770060803,-0.1623239005224035,-0.13116369808489986
1360,-0.3413641546281259,-0.2981620888515032,-0.1250561075138833,-0.08569350981131575
1361,-0.3099230956506565,-0.33820863494457487,-0.1586331156326959,-0.14990498941707875
1362,-0.23835704084203652,-0.3237844916234906,-0.29043331637198455,-0.23585068846539842
1363,-0.2835982818721831,-0.288376043394257,-0.21658701496121066,-0.173539352213396
1364,-0.24514952170280602,-0.24111366503765208,-0.18659163696727896,-0.16236731825422654
1365,-0.0885758762173022,-0.11775296145607556,-0.07765301224279159,-0.09568857056383287
1366,-0.33627940957711033,-0.3261536757692466,-0.24157769961015568,-0.2262741276318323
1367,-0.1704040765663461,-0.30081117310923383,-0.15596274784741843,-0.17344153383486682
1368,-0.08501348414975259,-0.13077407230863175,-0.07550561029684642,-0.0626593761116214
1369,-0.28960267817801627,-0.3192233036737778,-0.13129260377124027,-0.1777924717606825
1370,-0.1947276815751245,-0.27890139019838556,-0.19701268574128586,-0.20115979357359032
1371,-0.22839341669682056,-0.3022233782753987,-0.1872992291454668,-0.1341650872083027
1372,-0.3728786337989812,-0.3758227876825318,-0.17440283471423093,-0.10588960364405656
1373,-0.2339213764129619,-0.3015864317074491,-0.08918224731242547,-0.0714092014374653
1374,-0.2599102376210982,-0.11259539896522235,-0.1339434187947845,-0.09338130985427474
1375,-0.19073359047794064,-0.27054822796859196,-0.21842011019465046,-0.14578753128969857
1376,-0.2356375853979974,-0.299687185091533,-0.1284014331783372,-0.08665332327279823
1377,-0.2561798358527877,-0.3223008874940416,-0.2329597146222446,-0.16645489542354555
1378,-0.16489270054378202,-0.2680650194628696,-0.1197189722819889,-0.10889757223438247
1379,-0.30587947781812275,-0.3279017225855363,-0.18993038283388938,-0.11700153589548597
1380,-0.3204045894523916,-0.3131290426501564,-0.18479729486506014,-0.17354812152581844
1381,-0.21745067447540528,-0.30031214430505904,-0.12689262906638338,-0.10628942422900794
1382,-0.23253072668999727,-0.12891570165604155,-0.1574925497499437,-0.11102676538892403
1383,-0.19559409942542108,-0.20573009026927822,-0.13162028143854024,-0.09719347147075676
1384,-0.19334880593518194,-0.13432717275057302,-0.1956531694975953,-0.14842232147599538
1385,-0.26740375477308115,-0.20171125993086647,-0.18303625899519824,-0.138940395191753
1386,-0.27793979081578446,-0.12143084771616458,-0.16245669813350036,-0.08354943461789276
1387,-0.14770685746476117,-0.24912172187123127,-0.17498185726622328,-0.14955892254400915
1388,-0.31157479292401447,-0.20153800332129918,-0.15918771170492063,-0.09148889259695694
1389,-0.2205842269864547,-0.3307940888786231,-0.17021412256556742,-0.14144691776865423
1390,-0.19232765534975982,-0.3431598552192496,-0.17531462185594762,-0.13444784576197563
1391,-0.25629733168352725,-0.27899438673108923,-0.06071453695740789,-0.05842052265869728
1392,-0.2480073623946003,-0.15058469343148514,-0.24755329590175404,-0.22625250992854515
1393,-0.22877101678482314,-0.2661234789083089,-0.23318800093826947,-0.14577122886264982
1394,-0.2155654136629663,-0.31689084132390016,-0.1779434277304298,-0.15244401997199847
1395,-0.1910164291400093,-0.2988494433031586,-0.18392891071815212,-0.16720740345338989
1396,-0.2542281288125981,-0.2882334554450172,-0.2192015388561532,-0.19979882659691342
1397,-0.30400376198866574,-0.21811755315360556,-0.22439932805812288,-0.1644324292295011
1398,-0.10043239357497065,-0.1691992685511947,-0.18804518087490033,-0.13471615975493575
1399,-0.2444810661552468,-0.2768154777059705,-0.12089298962349616,-0.07399164715897857
1400,-0.16717698711282006,-0.19193884146749438,-0.14928572522957534,-0.1102546574250598
1401,-0.27459234297928453,-0.14130272569218102,-0.07570722810472237,-0.04319938840064719
1402,-0.38242401665034786,-0.3549120732386421,-0.2930596962009037,-0.23280209098080826
1403,-0.22691809082634148,-0.28624016886748477,-0.03484187654607588,-0.048480001121841594
1404,-0.0800758349411074,-0.12268336398765178,-0.11380377280501829,-0.16904041303179665
1405,-0.2853443635720869,-0.351291118586218,-0.09221779619971096,-0.10427444134357149
1406,-0.2206265821271078,-0.2509835320724408,-0.19738464301869313,-0.12648857594918123
1407,-0.27577535265979186,-0.1814474033425573,-0.18744685177753778,-0.1352966454284009
1408,-0.18448385083561308,-0.25805824725687415,-0.10731030367501726,-0.09225817423169438
1409,-0.2966484785412877,-0.3933774916557819,-0.2917821983678044,-0.2892309519367209
1410,-0.2050579853064167,-0.22168118674471005,-0.20942845619987166,-0.15488953603138034
1411,-0.2716388168644241,-0.37528764242265633,-0.26033675900178316,-0.26796497215527765
1412,-0.21487619186442444,-0.25398135122647797,-0.1160566794305609,-0.08793297600827987
1413,-0.17901084663459027,-0.1746676862971932,-0.2147260452515863,-0.18485109150487306
1414,-0.19719131072912352,-0.19161153042623122,-0.16829705966786407,-0.21156294423465483
1415,-0.3601143679656439,-0.27685774447010175,-0.1652098711414043,-0.1087316876669054
1416,-0.26109782705018414,-0.1548838940384014,-0.15894676851861894,-0.05664425744648662
1417,-0.2669977409478418,-0.2674446119474754,-0.20980231926254012,-0.12135751442406968
1418,-0.35367967573234516,-0.21913563662944194,-0.19716526019678732,-0.15102691780495942
1419,-0.19537395691028414,-0.016971233141758347,-0.13448818525355247,-0.06086904169920431
1420,-0.2156084486911026,-0.24981153167406533,-0.12154387721438585,-0.093525652702391035
1421,-0.26506455253550637,-0.2594604149282682,-0.19599458855600488,-0.10055228743374976
1422,-0.2990148398703231,-0.3442539025644088,-0.20810594709803587,-0.13324934809186473
1423,-0.3086507353494883,-0.220985613016411,-0.23227835660268717,-0.1986718864545043
1424,-0.2741221619855413,-0.34738152644085535,-0.2528063047009069,-0.20932743359679898
1425,-0.19426557334549308,-0.23433629008993465,-0.20738658621765096,-0.16366945265164323
1426,-0.25725013883573844,-0.3065256814728162,-0.20143690681831447,-0.23042589245364684
1427,-0.322276675388349,-0.40584452854833397,-0.19971361491191786,-0.19899391094356134
1428,-0.1487384812588413,-0.22574216034388975,-0.2308551201892142,-0.2249961219728193
1429,-0.1679363614188641,-0.18587430553914014,-0.14354887134316793,-0.06210816305236295
1430,-0.29145731637010747,-0.19042970483453803,-0.14456287842941953,-0.16598861896697545
1431,-0.1447152741595963,-0.19338464580287368,-0.11786217097744518,-0.11715742639817667
1432,-0.23981834741010408,-0.09127915640937062,-0.08919903909320462,-0.06830703019909767
1433,-0.3909499407414411,-0.2769563143380433,-0.19984394488641624,-0.1599577780541464
1434,-0.19870049141110005,-0.09684424525088456,-0.20403210653313492,-0.16323346567589006
1435,-0.31723677651725773,-0.32211390883660584,-0.1589791955452418,-0.14040572650748198
1436,-0.25973919825482505,-0.2556060724423113,-0.19360100146019338,-0.15886066626284084
1437,-0.296591949437586,-0.17950130908326237,-0.1526285235181239,-0.12053635766489108
1438,-0.3192142559001489,-0.33123416434429065,-0.21325631065214246,-0.13750368382801043
1439,-0.3812494475476229,-0.22529177349107238,-0.2285609042368841,-0.20593221054335828
1440,-0.2631219452075861,-0.197350503682194,-0.1589593319872999,-0.11460485569161795
1441,-0.32914001178529967,-0.3728132473165278,-0.17404930763716128,-0.1683734719141568
1442,-0.07580950008769866,-0.12506042311692223,-0.21546758411484798,-0.17614589128229552
1443,-0.2537181165569722,-0.2017476538688275,-0.1790703570980206,-0.1835840980548751
1444,-0.2320321362553711,-0.32744257583351216,-0.20491095788530575,-0.2058931478740834
1445,-0.3049055252807046,-0.1717342805708265,-0.22552367174914345,-0.18831948353913006
1446,-0.22877077415990987,-0.23380152946612456,-0.17618282858507628,-0.11789962307243984
1447,-0.29119536160585574,-0.28921068563115265,-0.12834407441381634,-0.11370228904819026
1448,-0.10510047066395775,0.029857464805261524,-0.1293077277407916,-0.05918046802156731
1449,-0.27042245353231126,-0.25782491880175307,-0.19976229572107126,-0.17137198075694282
1450,-0.11408826099744303,-0.19422631538061194,-0.16777808742258896,-0.10315120333818745
1451,-0.2220826701687028,-0.10292195215822718,-0.14430297634629302,-0.14518993662762605
1452,-0.2826064395412531,-0.18703130046644156,-0.20479090302233893,-0.1785879390388601
1453,-0.21752128955979916,-0.18038624273278092,-0.13378200283212485,-0.12980673132112203
1454,-0.2285672578486856,-0.09431757802891808,-0.17062432134697983,-0.14170634976206062
1455,-0.10647016431603111,-0.1822043068035443,-0.12030510674435055,-0.11864606977594072
1456,-0.2019544724983275,-0.24026742174003826,-0.17063535967554608,-0.10118597620930979
1457,-0.25898579484183476,-0.33461548945986347,-0.11922026734775135,-0.13421845566692894
1458,-0.3649803118516962,-0.36092328823493736,-0.2691586141636373,-0.2145071786243309
1459,-0.28477511785713716,-0.2734337046905417,-0.20386715549663423,-0.1244427142983647
1460,-0.09275671169150075,-0.13519406765818048,-0.282531750816719,-0.23917600767558594
1461,-0.18815971637555862,-0.29266909893635273,-0.22177191708242242,-0.2190821802563343
1462,-0.14630339330751146,-0.12956204260880214,-0.10906451315257111,-0.10446539267586581
1463,-0.31018428314781504,-0.33408526349196266,-0.12541279989454934,-0.10924810821088211
1464,-0.21809914397072164,-0.33090022268362623,-0.16529806481566728,-0.14878495223913168
1465,-0.21206525387214042,-0.15838055236008525,-0.17541630082142856,-0.15670634757202417
1466,-0.21143156109300362,-0.30632463585125014,-0.15843046012692633,-0.11408080148447508
1467,-0.24067710614305707,-0.21069983641606413,-0.1596387233997598,-0.10010477872610173
1468,-0.16110955493025583,-0.3434361369125532,-0.09134844252976283,-0.1197436410727791
1469,-0.2647695213316684,-0.15215832960385312,-0.1871588546550149,-0.12393223507081537
1470,-0.13531384227671325,-0.11327715121251418,-0.2403453642619684,-0.11094183798839696
1471,-0.3991497787243132,-0.2108659175293528,-0.24872551059938225,-0.18432992951111102
1472,-0.22215124240258985,-0.09053275062342034,-0.15271021538230306,-0.0733506888412346
1473,-0.28623106416111305,-0.35425263898315684,-0.17080703957878027,-0.151829997931264
1474,-0.26015614853072216,-0.16948060140861135,-0.18558776233394206,-0.1555068891710778
1475,-0.21981064277091117,-0.13878434027635297,-0.1643451906823385,-0.11433647972260308
1476,-0.307992302594885,-0.2855543017190786,-0.11661797693682424,-0.04277337826386198
1477,-0.03948404773313464,-0.0847718362887467,-0.13282335986910263,-0.07998322221588232
1478,-0.2411411740319902,-0.24766530321110766,-0.19976868900250155,-0.15200897436383762
1479,-0.38394318935387306,-0.3780479616279246,-0.20825745609360488,-0.16702752216594408
1480,-0.4154756884624267,-0.410093934274743,-0.2369305145027472,-0.22985087306723057
1481,-0.24317525176400986,-0.2694732789675032,-0.2102024402629959,-0.20155289132857468
1482,-0.19633367383994757,-0.30737052332532927,-0.14556076873717097,-0.16307756582934438
1483,-0.24740926484510567,-0.12483774580628837,-0.21234050177554212,-0.1894828840550632
1484,-0.17127784895411888,-0.2466475557748466,-0.10690651502502704,-0.12008018355277568
1485,-0.3776107988511821,-0.2638433891156791,-0.19705052262841782,-0.17467591219985257
1486,-0.0161739854561651,-0.0507544147545921,-0.174475066073327,-0.08668372779372953
1487,-0.1119232165369776,-0.20253605888170131,-0.02269090525809081,-0.02259084237850575
1488,-0.34173425804743257,-0.35613329316875064,-0.14352850314246093,-0.14910727156914258
1489,-0.23353520812125272,-0.2330408440554715,-0.16256684237609884,-0.07787708384958242
1490,-0.13568903934838095,-0.2272946038224802,-0.14403225995394245,-0.16983136371578086
1491,-0.3448815731673273,-0.2261325115620572,-0.22603120776852564,-0.22148689308142855
1492,-0.2268394432070924,-0.3422308508032694,-0.19225421861655523,-0.16389680919889069
1493,-0.29945342167188943,-0.3227126216760204,-0.30464964939127626,-0.2550661971941453
1494,-0.22429630810758167,-0.30920223596805385,-0.09871725122771838,-0.11980301038117121
1495,-0.2124091798818546,-0.20178791032800705,-0.1083429436605247,-0.1392061641397931
1496,-0.21352267451283738,-0.09789733137203215,-0.1774406971335863,-0.12358484016891448
1497,-0.22760015272718354,-0.2722243525106834,-0.15088027571128076,-0.06603602679858644
1498,-0.13535446821470745,-0.191566761227953,-0.16541933091918648,-0.08051830760650876
1499,-0.2088242438292016,-0.1003341212456793,-0.13461492286460353,-0.07047997404497752
1500,-0.11193350631079102,-0.10709809898129127,-0.19241896948862133,-0.156441917597284
1501,-0.06754042410573641,-0.1894933494209111,-0.06458391799373256,-0.08167351630238132
1502,-0.2505562048408333,-0.282702950701582,-0.25141171496625975,-0.2113694773617864
1503,-0.4083404122349722,-0.41964533171709434,-0.17470740897054043,-0.14594813561223924
1504,-0.2827324183799925,-0.13509914122853403,-0.13093111125682078,-0.09356986409696368
1505,-0.10993199351510442,-0.23427259807826856,-0.10041768861497967,-0.0691069494922913
1506,-0.2733546837848542,-0.2661851337270062,-0.20207155880079922,-0.09778332724384375
1507,-0.2707930840575208,-0.3503676835440271,-0.21548051720427963,-0.17607926940372806
1508,-0.2447774024797922,-0.2927436727782802,-0.21367446946240773,-0.19216542685636365
1509,-0.27001594969927595,-0.29958885874498814,-0.1982569847004645,-0.14978567225428152
1510,-0.21332609334991004,-0.3248587566787593,-0.16740706458717475,-0.16480959148275257
1511,-0.297320855206997,-0.1803477223591324,-0.1701233166846963,-0.1524028746315234
1512,-0.2093903998414425,-0.13838115787762223,-0.2435944555478605,-0.24692942708154828
1513,-0.17020083758272947,-0.07314598415193962,-0.14739915576511436,-0.09882803667161626
1514,-0.2916989999064513,-0.27613730548514115,-0.20688062694137024,-0.17462920083337943
1515,-0.35720140329129346,-0.3882757272470471,-0.1953114943018937,-0.1703265539300187
1516,-0.23815240789714714,-0.24568288597473747,-0.22925073739430715,-0.13072246773776813
1517,-0.21566667863956748,-0.3178804259928224,-0.2748970664484349,-0.25670607953497476
1518,-0.28739799453314335,-0.3272784426409459,-0.18763897310042452,-0.11656984825610181
1519,-0.22797406114422414,-0.299102913914639,-0.1579231571091604,-0.11043550051138959
1520,-0.37475805486133545,-0.3502161624922493,-0.23504547491780642,-0.19420671384551297
1521,-0.27171141793452863,-0.3132864966832175,-0.28852581227795565,-0.27200007548744615
1522,-0.4095026028836627,-0.2712220901138426,-0.28955767658969633,-0.2983027822782088
1523,-0.24342933863573152,-0.1372640700733881,-0.06173494918369221,-0.07321107802812295
1524,-0.2437210880760983,-0.11797356263505174,-0.215634093476866,-0.15751825929049706
1525,-0.2799543293224232,-0.0812235860979801,-0.1915004663751905,-0.14158412786127503
1526,-0.4108017730815458,-0.39862460900571517,-0.25269060982250124,-0.18387559185005745
1527,-0.25241925690659495,-0.20942368028997535,-0.06085994724098275,-0.05240616709677139
1528,-0.1158153654606891,-0.3060558294903262,-0.14929638699001505,-0.1693152681073123
1529,-0.3096871104681092,-0.37102864636336386,-0.2750195590274392,-0.24580179094182258
1530,-0.31615509563834415,-0.20008576084453755,-0.17774458596428203,-0.15034480380828186
1531,-0.34795018481227036,-0.2572135815959696,-0.15483353786550047,-0.10927116780475203
1532,-0.36765700864476936,-0.3687260519627514,-0.33626405838778994,-0.23136579592195544
1533,-0.2546041759344592,-0.30543549135466447,-0.0486573624986516,-0.13010766871330448
1534,-0.2557684015450359,-0.3033273684013656,-0.13853885631450427,-0.1425206822913368
1535,-0.3569406258274102,-0.14095143731491783,-0.1988939019100374,-0.140327457053933
1536,-0.3190928071601917,-0.18796912602592075,-0.22985083561688807,-0.18126873314077033
1537,-0.09151637820711125,-0.07623209443309088,-0.23002660461808402,-0.1659008654683619
1538,-0.2286871889551769,-0.29748817988892157,-0.24185497150491575,-0.2405828174609399
1539,-0.2004975517218418,-0.2745579384778841,-0.20201891729099228,-0.2035960388676673
1540,-0.3681112520792315,-0.24075833805142705,-0.21983290796806018,-0.2016097840415937
1541,-0.1639084454660638,-0.062962806064553,-0.11602351093525741,-0.09629316890782814
1542,-0.18560533635027276,-0.24618697156830857,-0.08757015201881421,-0.09088290982935916
1543,-0.33383034398123734,-0.25085891570767843,-0.1984566030424846,-0.100526411049639
1544,-0.12124269051327205,-0.18363652348385545,-0.14721684429080054,-0.08534243300901184
1545,-0.11103528632287486,-0.009927561921006332,-0.20427215298584275,-0.14694146238808556
1546,-0.08084914182340334,-0.03679816127252454,-0.11636164898496434,-0.12187580839404616
1547,-0.14078222602510657,-0.26509209764167624,-0.17577320235395452,-0.12799313752368804
1548,-0.32511109497354657,-0.30307937072415037,-0.1668568966572562,-0.1262391886199103
1549,-0.36673438554377136,-0.20873090671170375,-0.19985010796078667,-0.15763360056847733
1550,-0.2536887918212248,-0.28147665350757084,-0.23151293674830095,-0.15865063115273767
1551,-0.37963206719975634,-0.3761652687089102,-0.2759006972297861,-0.26092026394860945
1552,-0.2808412923196454,-0.22896185420186616,-0.21206776601509236,-0.159218876106901
1553,-0.3354610531460713,-0.21422679057007102,-0.24260237495968054,-0.16765291553840997
1554,-0.32899283128556706,-0.3047074970873513,-0.23289622143617242,-0.277755353769536
1555,-0.19240049940406634,-0.2356577342628218,-0.18817609313200162,-0.14503819006202237
1556,-0.2734351653893896,-0.33284087348848435,-0.20495076369341095,-0.16176273727116047
1557,-0.311508642360588,-0.3926817452479337,-0.33602254313732177,-0.27615986364843825
1558,-0.1816169318010056,-0.13236222063240904,-0.13861512534006892,-0.09192672453797747
1559,-0.14055774490222386,-0.2217909129429291,-0.12387695872909511,-0.10300472661709394
1560,-0.24234706054972854,-0.2014381085713948,-0.14826007049755888,-0.13574498337316762
1561,-0.3002153767346753,-0.3784615782215689,-0.24949969871475694,-0.2217689459583869
1562,-0.3830817261311861,-0.3908517458115045,-0.2403715048547074,-0.24016869129482266
1563,-0.19251538181011604,-0.16886719657578364,-0.13507554947554107,-0.13175643757053426
1564,-0.3775294430353794,-0.393566439544025,-0.2361265843264362,-0.23455771538745532
1565,-0.28964173153607287,-0.16930853930103107,-0.198598207500125,-0.19069131094935987
1566,-0.19891055340469,-0.2681160966260535,-0.25562132835670753,-0.22742646735250183
1567,-0.2144094341064574,-0.3262519180390793,-0.2194475133295557,-0.19880635812821354
1568,-0.24644451313255267,-0.2943295496903585,-0.28089815895773784,-0.23253051683836679
1569,-0.16904352832685182,-0.21846887058651138,-0.23097590094213552,-0.13134256608692974
1570,-0.17741204037981487,-0.18460177809131414,-0.30357367101542215,-0.2826812027777866
1571,-0.21128165455101044,-0.2096772377697473,-0.23562063168458908,-0.2240220810576109
1572,-0.14622864732525975,-0.05409965745529602,-0.0912763829041356,-0.024157695561299358
1573,-0.4335291070687055,-0.42490043371706,-0.2417727666992177,-0.1853012890243086
1574,-0.18072411316401296,-0.06341144262010892,-0.06042046169504824,-0.01827332868093377
1575,-0.278900890370582,-0.3212627976916941,-0.27595643462076047,-0.21916951308916607
1576,-0.2715167256308244,-0.3409421237032633,-0.18579619451034057,-0.1757445994587699
1577,-0.25905485751209717,-0.27181533340433817,-0.2325198806787056,-0.1530268927213289
1578,-0.24173647534936585,-0.18686875959819066,-0.12788396566336796,-0.11497375000023342
1579,-0.27433847408187506,-0.3323884689950407,-0.2941411852970663,-0.24241292449893861
1580,-0.3077156067711943,-0.27598490237786316,-0.2312596466075682,-0.1580373517397008
1581,-0.2596228980803284,-0.31214541999143347,-0.2625041270236252,-0.24971594737510708
1582,-0.2802386638650207,-0.3188828969321329,-0.24881722591286554,-0.2096846594300868
1583,-0.34020520882012184,-0.22355774695911526,-0.3076079662143652,-0.2799239660071765
1584,-0.36762422769620956,-0.3099869930072455,-0.16615251837266884,-0.07269833533746757
1585,-0.25200269158208427,-0.13420597476531576,-0.15701118631221606,-0.1476823173135364
1586,-0.29590738469238115,-0.16989878022286609,-0.29037735218143484,-0.22455891677808704
1587,-0.3021290811007214,-0.404085825626796,-0.19797987966824826,-0.20174600759899924
1588,-0.3201355749592133,-0.25961028915258044,-0.23064284731011647,-0.24110552213386166
1589,-0.1832939698876652,-0.02793542302412299,-0.25752869255581573,-0.19964029949256543
1590,-0.30139929850472175,-0.3089018154826375,-0.2171864458589707,-0.17293423343301498
1591,-0.09093290830733838,-0.0882870180644922,-0.13512469772498173,-0.07024670854509724
1592,-0.18767364298957892,-0.27916703017461997,-0.1724507820806923,-0.12588419531751796
1593,-0.3887987248854663,-0.36298387558461764,-0.256989865435801,-0.1753765296806045
1594,-0.2429819185047854,-0.24732609838471512,-0.27454826705521573,-0.2343800948322897
1595,-0.24619327289749698,-0.25361235456796366,-0.17170119267646763,-0.13227598221024622
1596,-0.2204762094057442,-0.11166250800049488,-0.15918336772215413,-0.14074435445267264
1597,-0.3219397069089047,-0.1999468879569209,-0.19207981321067208,-0.14789976220827464
1598,-0.20279334252238643,-0.3189279101150644,-0.08983084819522925,-0.06487190259405873
1599,-0.20883168499919696,-0.33598794072611476,-0.23990940881248518,-0.22955643420344118
1600,-0.33813207186186695,-0.3640184912617673,-0.2510148112304978,-0.20937940863661803
1601,-0.3129646832972023,-0.23515551303585389,-0.14264755081576833,-0.061914694232809854
1602,-0.27266317889149305,-0.31994468812822857,-0.28410609160454053,-0.2359034177119553
1603,-0.18468699239000452,-0.18764301264353336,-0.1621386446594938,-0.15417308659772996
1604,-0.31118607349670385,-0.33493844051261795,-0.18824844402660054,-0.1755471869135101
1605,-0.31610838034900723,-0.36073443053402676,-0.17469291921552754,-0.1674868123151607
1606,-0.1879964257170424,-0.12045533006119113,-0.10291056142145123,-0.026847657624954877
1607,-0.33676962863140236,-0.24032274166813883,-0.25828318851912135,-0.229576208014095
1608,-0.2189373491317351,-0.06363058684590393,-0.09401554311488668,-0.03403147614039319
1609,-0.2687180483881305,-0.33859715160260295,-0.1548917522986905,-0.13779107601399038
1610,-0.17911079723206277,-0.28224304273145534,-0.17167856852538377,-0.13660607533036437
1611,-0.23203862808973852,-0.2790411227372062,-0.017515633729679823,-0.03899435472031432
1612,-0.3099352018295364,-0.23643604236542962,-0.17681714873236687,-0.11340143133022167
1613,-0.27337652271237817,-0.2973002552737241,-0.16366191215537207,-0.13059244168761483
1614,-0.02873785999352637,-0.12794161671027532,-0.09728476774900661,-0.1286441783875291
1615,-0.27520767939910074,-0.2634453144834364,-0.06648691844594447,-0.05051413281739819
1616,-0.20983552550282233,-0.26794450185462315,-0.10487326003126518,-0.10478929641023946
1617,-0.3453814162635766,-0.2606749033811777,-0.24870101463253066,-0.19194595910826126
1618,-0.04470107620174306,0.014086830604759688,-0.2264284719786926,-0.18605508626548717
1619,-0.235016080151651,-0.14771409000104918,-0.1735159766938144,-0.1775512194926169
1620,-0.28761504232707985,-0.2148825441123161,-0.19578275581584584,-0.12806462364767834
1621,-0.2080170736464418,-0.3246663878516937,-0.17091350764763105,-0.18414495162098024
1622,-0.2699521082715032,-0.14002443247362065,-0.1502698517789368,-0.12752190238889718
1623,-0.24426564534416265,-0.27684242757907584,-0.06301747932120758,-0.06682118349209497
1624,-0.3184731016407802,-0.31332705283702594,-0.23501038672856805,-0.1834243435114902
1625,-0.11972915044044362,-0.12841367411772908,-0.12042772980619583,-0.14464230032682304
1626,-0.23097513138201892,-0.21620371776191563,-0.1748694325571526,-0.1376295716820076
1627,-0.3200079371846233,-0.3202599340629836,-0.20253917701574845,-0.2015010020995907
1628,-0.1587287917522524,-0.2135532355104097,-0.05836153236817163,-0.021283903957669752
1629,-0.17377027534061365,-0.19458024979077684,-0.1907723853861669,-0.20803031961631996
1630,-0.17383326520633335,-0.22807610722214142,-0.12368057531341149,-0.09215137810172755
1631,-0.26651262816130233,-0.3324759428399182,-0.2418969160661329,-0.214575685385307
1632,-0.32219986871572054,-0.3026944704620994,-0.15571290020128165,-0.15321616758552414
1633,-0.12306601322171196,-0.21244385860480286,-0.16276754288732892,-0.10732824764294656
1634,-0.24404436347750072,-0.2911207854072173,-0.15391469718750095,-0.1070863210565778
1635,-0.17809812565088926,-0.14320719747597585,-0.08361969376704409,-0.08468343455525017
1636,-0.27294831141602627,-0.3587748046106092,-0.13533691990074206,-0.15277510277974007
1637,-0.19593714358107975,-0.23312828222403048,-0.1500999624975811,-0.1029592291832645
1638,-0.3535353668720376,-0.3395537196736834,-0.17079490728324556,-0.12237706043001637
1639,-0.2470839601357093,-0.23583522234715806,-0.2283752999884461,-0.15381775630187208
1640,-0.23057477963975354,-0.20145045334463815,-0.16272388421430822,-0.1417525811761907
1641,-0.26539778485657206,-0.25182932808868724,-0.18004356957806206,-0.09409545824659946
1642,-0.13977307001558012,-0.1786669686472014,-0.19793054716881914,-0.14963780960314782
