component_id,card_id,successor_id,project_id,card_num,card_units,card_building_sqft,project_pin,construction_year,within_500ft,successor_type,successor_pin,successor_pin10,successor_address,successor_year,year_gap,successor_class,successor_units,successor_building_sqft,successor_land_sqft,successor_x_3435,successor_y_3435,represented_project_ids,search_geometry_source,projects_per_condo_base,within_one_year,within_two_years,automatic_candidate,building_ratio,match_quality
episode_047,16362010090000_card_43,noncondo_16362010620000,residential_multicard_16362010090000,43,1,1890,16362010090000,2006,FALSE,current_noncondo_parcel,16362010620000,1636201062,2404 W 32ND PL,2007,1,295,1,1890,753,1160727.0706698273,1882985.5845717944,residential_16362010620000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_047,16362010090000_card_5,noncondo_16362010720000,residential_multicard_16362010090000,5,1,1687,16362010090000,2006,FALSE,current_noncondo_parcel,16362010720000,1636201072,2422 W 32ND PL,2007,1,295,1,1711,720,1160571.6455930455,1882923.4007974905,residential_16362010720000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.014226437462952,within_2pct
episode_047,16362010090000_card_7,noncondo_16362010510000,residential_multicard_16362010090000,7,1,1556,16362010090000,2006,FALSE,current_noncondo_parcel,16362010510000,1636201051,2406 W BROSS AVE,2007,1,295,1,1556,629,1160752.3546700946,1882862.3454176155,residential_16362010510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_047,16362010090000_card_8,noncondo_16362010670000,residential_multicard_16362010090000,8,1,1556,16362010090000,2006,FALSE,current_noncondo_parcel,16362010670000,1636201067,2414 W 32ND PL,2007,1,295,1,1556,676,1160640.3731273334,1882951.6351648208,residential_16362010670000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_047,16362010090000_card_9,noncondo_16362010630000,residential_multicard_16362010090000,9,1,1687,16362010090000,2006,FALSE,current_noncondo_parcel,16362010630000,1636201063,2406 W 32ND PL,2007,1,295,1,1687,676,1160708.9843750002,1882978.9268750015,residential_16362010630000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_1,noncondo_16362010910000,residential_multicard_16362010900000,1,1,1677,16362010900000,2012,FALSE,current_noncondo_parcel,16362010910000,1636201091,2440 W BROSS AVE 1,2011,-1,295,1,1677,690,1160426.3451443673,1882701.083762608,residential_16362010910000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_2,noncondo_16362010820000,residential_multicard_16362010900000,2,1,1349,16362010900000,2012,FALSE,current_noncondo_parcel,16362010820000,1636201082,2425 W 32ND PL,2011,-1,295,1,1349,599,1160577.6499658662,1882845.15436859,residential_16362010820000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_3,noncondo_16362010830000,residential_multicard_16362010900000,3,1,1349,16362010900000,2012,FALSE,current_noncondo_parcel,16362010830000,1636201083,2427 W 32ND PL,2011,-1,295,1,1349,607,1160562.8957750844,1882838.7308994832,residential_16362010830000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_4,noncondo_16362010940000,residential_multicard_16362010900000,4,1,1593,16362010900000,2012,FALSE,current_noncondo_parcel,16362010940000,1636201094,2440 W BROSS AVE 4,2011,-1,295,1,1593,636,1160409.1273435007,1882746.1187709945,residential_16362010940000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_5,noncondo_16362010840000,residential_multicard_16362010900000,5,1,1349,16362010900000,2012,FALSE,current_noncondo_parcel,16362010840000,1636201084,2429 W 32ND PL,2011,-1,295,1,1349,588,1160548.266044091,1882832.3847162344,residential_16362010840000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_6,noncondo_16362010860000,residential_multicard_16362010900000,6,1,1349,16362010900000,2012,FALSE,current_noncondo_parcel,16362010860000,1636201086,2433 W 32ND PL,2011,-1,295,1,1349,589,1160518.1868186253,1882819.3067599572,residential_16362010860000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_7,noncondo_16362010970000,residential_multicard_16362010900000,7,1,1458,16362010900000,2012,FALSE,current_noncondo_parcel,16362010970000,1636201097,2440 W BROSS AVE 7,2011,-1,295,1,1458,655,1160390.7337831445,1882791.435020452,residential_16362010970000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_8,noncondo_16362010980000,residential_multicard_16362010900000,8,1,1566,16362010900000,2012,FALSE,current_noncondo_parcel,16362010980000,1636201098,2440 W BROSS AVE 8,2011,-1,295,1,1566,638,1160386.0561688468,1882808.1198196784,residential_16362010980000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_048,16362010900000_card_9,noncondo_16362010990000,residential_multicard_16362010900000,9,1,1927,16362010900000,2012,FALSE,current_noncondo_parcel,16362010990000,1636201099,2440 W BROSS AVE 9,2011,-1,295,1,1927,736,1160388.879624454,1882834.7507522004,residential_16362010990000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_1,noncondo_16364050400000,residential_multicard_16364050590000,1,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050400000,1636405040,3515 S MAPLEWOOD AVE 1,2014,-2,295,1,1621,1034,1159990.7075639246,1881209.1668381344,residential_16364050400000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_10,noncondo_16364050410000,residential_multicard_16364050590000,10,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050410000,1636405041,3515 S MAPLEWOOD AVE 2,2014,-2,295,1,1621,1013,1160014.6094245836,1881209.9583486903,residential_16364050410000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_11,noncondo_16364050420000,residential_multicard_16364050590000,11,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050420000,1636405042,3515 S MAPLEWOOD AVE 3,2014,-2,295,1,1621,1012,1160038.2615840116,1881210.7415405184,residential_16364050420000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_12,noncondo_16364050430000,residential_multicard_16364050590000,12,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050430000,1636405043,3515 S MAPLEWOOD AVE 4,2014,-2,295,1,1621,1012,1160061.9086049243,1881211.5244218344,residential_16364050430000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_13,noncondo_16364050440000,residential_multicard_16364050590000,13,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050440000,1636405044,3515 S MAPLEWOOD AVE 5,2014,-2,295,1,1621,1012,1160085.5556364737,1881212.3074389356,residential_16364050440000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_14,noncondo_16364050450000,residential_multicard_16364050590000,14,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050450000,1636405045,3515 S MAPLEWOOD AVE 6,2014,-2,295,1,1621,1013,1160109.2125495786,1881213.0907236747,residential_16364050450000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_15,noncondo_16364050460000,residential_multicard_16364050590000,15,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050460000,1636405046,3515 S MAPLEWOOD AVE 7,2014,-2,295,1,1621,1013,1160132.8745639373,1881213.87421237,residential_16364050460000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_16,noncondo_16364050470000,residential_multicard_16364050590000,16,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050470000,1636405047,3515 S MAPLEWOOD AVE 8,2014,-2,295,1,1621,1013,1160156.5316975429,1881214.657601565,residential_16364050470000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_17,noncondo_16364050480000,residential_multicard_16364050590000,17,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050480000,1636405048,3515 S MAPLEWOOD AVE 9,2014,-2,295,1,1621,1034,1160180.433674358,1881215.4489729416,residential_16364050480000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_18,noncondo_16364050490000,residential_multicard_16364050590000,18,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050490000,1636405049,3517 S MAPLEWOOD AVE 1,2014,-2,295,1,1621,1035,1159993.1969680751,1881139.545140462,residential_16364050490000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_2,noncondo_16364050500000,residential_multicard_16364050590000,2,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050500000,1636405050,3517 S MAPLEWOOD AVE 2,2014,-2,295,1,1621,1012,1160017.126618796,1881140.342251047,residential_16364050500000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_3,noncondo_16364050510000,residential_multicard_16364050590000,3,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050510000,1636405051,3517 S MAPLEWOOD AVE 3,2014,-2,295,1,1621,1012,1160040.783116478,1881141.1227358,residential_16364050510000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_4,noncondo_16364050520000,residential_multicard_16364050590000,4,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050520000,1636405052,3517 S MAPLEWOOD AVE 4,2014,-2,295,1,1621,1012,1160064.4401335209,1881141.906139198,residential_16364050520000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_5,noncondo_16364050530000,residential_multicard_16364050590000,5,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050530000,1636405053,3517 S MAPLEWOOD AVE 5,2014,-2,295,1,1621,1012,1160088.0970524987,1881142.6892734084,residential_16364050530000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_6,noncondo_16364050540000,residential_multicard_16364050590000,6,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050540000,1636405054,3517 S MAPLEWOOD AVE 6,2014,-2,295,1,1621,1012,1160111.7542578052,1881143.4665641263,residential_16364050540000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_7,noncondo_16364050550000,residential_multicard_16364050590000,7,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050550000,1636405055,3517 S MAPLEWOOD AVE 7,2014,-2,295,1,1621,1012,1160135.406148542,1881144.2528357364,residential_16364050550000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_8,noncondo_16364050560000,residential_multicard_16364050590000,8,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050560000,1636405056,3517 S MAPLEWOOD AVE 8,2014,-2,295,1,1621,1013,1160159.0630888883,1881145.0360507248,residential_16364050560000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_049,16364050590000_card_9,noncondo_16364050570000,residential_multicard_16364050590000,9,1,1621,16364050590000,2016,FALSE,current_noncondo_parcel,16364050570000,1636405057,3517 S MAPLEWOOD AVE 9,2014,-2,295,1,1621,1026,1160182.8865039933,1881145.8853803752,residential_16364050570000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_050,16364130200000_card_1,noncondo_16364130390000,residential_multicard_16364130200000,1,1,2217,16364130200000,2006,FALSE,current_noncondo_parcel,16364130390000,1636413039,2501 W 36TH ST 1,2007,1,295,1,1709,1204,1160160.16699007,1880341.147301762,residential_16364130390000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7708615245827695,within_35pct
episode_050,16364130200000_card_2,noncondo_16364130410000,residential_multicard_16364130200000,2,1,2163,16364130200000,2006,FALSE,current_noncondo_parcel,16364130410000,1636413041,2501 W 36TH ST 3,2007,1,295,1,1709,1210,1160158.7877939588,1880383.0680289543,residential_16364130410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7901063337956542,within_35pct
episode_050,16364130200000_card_3,noncondo_16364130430000,residential_multicard_16364130200000,3,1,2217,16364130200000,2006,FALSE,current_noncondo_parcel,16364130430000,1636413043,2501 W 36TH ST 5,2007,1,295,1,1709,1209,1160157.5035952162,1880425.0824703823,residential_16364130430000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7708615245827695,within_35pct
episode_050,16364130200000_card_4,noncondo_16364130450000,residential_multicard_16364130200000,4,1,2163,16364130200000,2006,FALSE,current_noncondo_parcel,16364130450000,1636413045,2501 W 36TH ST 7,2007,1,295,1,1709,1204,1160156.317732141,1880467.0734336309,residential_16364130450000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7901063337956542,within_35pct
episode_050,16364130200000_card_5,noncondo_16364130480000,residential_multicard_16364130200000,5,1,2217,16364130200000,2006,FALSE,current_noncondo_parcel,16364130480000,1636413048,2501 W 36TH ST 10,2007,1,295,1,1709,1202,1160154.27375392,1880537.05493594,residential_16364130480000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7708615245827695,within_35pct
episode_050,16364130200000_card_6,noncondo_16364130500000,residential_multicard_16364130200000,6,1,2163,16364130200000,2006,FALSE,current_noncondo_parcel,16364130500000,1636413050,2501 W 36TH ST 12,2007,1,295,1,1709,1199,1160153.0150481188,1880579.062585776,residential_16364130500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7901063337956542,within_35pct
episode_050,16364130200000_card_7,noncondo_16364130520000,residential_multicard_16364130200000,7,1,2217,16364130200000,2006,FALSE,current_noncondo_parcel,16364130520000,1636413052,2501 W 36TH ST 14,2007,1,295,1,1709,1198,1160151.8115948837,1880621.043068082,residential_16364130520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7708615245827695,within_35pct
episode_050,16364130200000_card_8,noncondo_16364130540000,residential_multicard_16364130200000,8,1,2163,16364130200000,2006,FALSE,current_noncondo_parcel,16364130540000,1636413054,2501 W 36TH ST 16,2007,1,295,1,1709,1176,1160150.40660831,1880662.880768936,residential_16364130540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.7901063337956542,within_35pct
episode_051,17043200080000_card_1,noncondo_17043200090000,residential_multicard_17043200080000,1,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200090000,1704320009,459 W HOBBIE ST,2014,0,295,1,2134,2056,1172733.7750646037,1907418.0189133896,residential_17043200090000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_10,noncondo_17043200100000,residential_multicard_17043200080000,10,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200100000,1704320010,457 W HOBBIE ST,2014,0,295,1,2134,1247,1172756.9982294147,1907418.5842631592,residential_17043200100000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_11,noncondo_17043200110000,residential_multicard_17043200080000,11,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200110000,1704320011,455 W HOBBIE ST,2014,0,295,1,2134,1349,1172774.9610374828,1907420.2299872204,residential_17043200110000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_12,noncondo_17043200120000,residential_multicard_17043200080000,12,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200120000,1704320012,453 W HOBBIE ST,2014,0,295,1,2134,1290,1172792.9934144863,1907420.587629798,residential_17043200120000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_13,noncondo_17043200130000,residential_multicard_17043200080000,13,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200130000,1704320013,451 W HOBBIE ST,2014,0,295,1,2134,1306,1172810.998326238,1907420.3754198565,residential_17043200130000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_14,noncondo_17043200140000,residential_multicard_17043200080000,14,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200140000,1704320014,449 W HOBBIE ST,2014,0,295,1,2134,1559,1172831.5634487944,1907423.6627515568,residential_17043200140000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_15,noncondo_17043200150000,residential_multicard_17043200080000,15,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200150000,1704320015,447 W HOBBIE ST,2014,0,295,1,2134,1562,1172854.992440043,1907419.7037189463,residential_17043200150000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_16,noncondo_17043200160000,residential_multicard_17043200080000,16,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200160000,1704320016,445 W HOBBIE ST,2014,0,295,1,2134,1282,1172875.4329850646,1907422.1004942637,residential_17043200160000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_17,noncondo_17043200170000,residential_multicard_17043200080000,17,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200170000,1704320017,443 W HOBBIE ST,2014,0,295,1,2134,1282,1172893.426439989,1907422.6151676185,residential_17043200170000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_18,noncondo_17043200180000,residential_multicard_17043200080000,18,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200180000,1704320018,441 W HOBBIE ST,2014,0,295,1,2134,1257,1172910.984765244,1907423.8803500452,residential_17043200180000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_051,17043200080000_card_19,noncondo_17043200190000,residential_multicard_17043200080000,19,1,2134,17043200080000,2014,FALSE,current_noncondo_parcel,17043200190000,1704320019,439 W HOBBIE ST,2014,0,295,1,2134,1378,1172928.961874889,1907424.8517029304,residential_17043200190000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
