pin,pin10,card_num,cards_in_history,tax_year,previous_year_built,year_built,transition_type,previous_building_sqft,building_sqft,sqft_ratio,previous_land_sqft,land_sqft,previous_apartments,apartments,previous_building_use,building_use,previous_residence_type,residence_type,large_characteristic_change
14203230110000,1420323011,1,1,2016,1896,2014,pre_1999_to_post_1999,2428,3946,1.6252059308072488,6320,6320,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203230130000,1420323013,1,1,2020,1998,2001,pre_1999_to_post_1999,2320,2320,1,3175,3175,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203230130000,1420323013,1,1,2021,2001,1998,post_1999_to_pre_1999,2320,2320,1,3175,3175,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203230140000,1420323014,1,1,2003,1895,2002,pre_1999_to_post_1999,1398,2764,1.9771101573676682,NA,NA,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE
14203230140000,1420323014,1,1,2021,2002,2003,post_1999_revision,2764,2764,1,3175,3175,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203230140000,1420323014,1,1,2022,2003,2004,post_1999_revision,2764,2764,1,3175,3175,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203230160000,1420323016,1,1,2008,1895,2007,pre_1999_to_post_1999,1762,3344,1.8978433598183881,3175,3175,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
14203230160000,1420323016,1,1,2021,2007,2008,post_1999_revision,3344,3344,1,3175,3175,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203230180000,1420323018,1,1,2024,1895,2023,pre_1999_to_post_1999,1305,3545,2.7164750957854404,3160,3160,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
14203230200000,1420323020,1,1,2015,1895,2014,pre_1999_to_post_1999,1872,3528,1.8846153846153846,3175,3175,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203230200000,1420323020,1,1,2021,2014,2015,post_1999_revision,3528,3528,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203230200000,1420323020,1,1,2022,2015,2016,post_1999_revision,3528,3528,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203230360000,1420323036,1,1,2009,1899,2008,pre_1999_to_post_1999,1680,3630,2.1607142857142856,3101,3101,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203230790000,1420323079,1,1,2021,2007,2008,post_1999_revision,5056,5056,1,4357,4357,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203240160000,1420324016,1,1,2004,1893,2002,pre_1999_to_post_1999,3098,2680,0.8650742414460942,NA,NA,3,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
14203240160000,1420324016,1,1,2021,2002,2003,post_1999_revision,2680,2680,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240260000,1420324026,1,1,2020,1997,2000,pre_1999_to_post_1999,2536,2536,1,3000,3000,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240260000,1420324026,1,1,2021,2000,1998,post_1999_to_pre_1999,2536,2536,1,3000,3000,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240270000,1420324027,1,1,2004,1888,2002,pre_1999_to_post_1999,1794,2870,1.5997770345596432,NA,NA,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE
14203240270000,1420324027,1,1,2020,2002,2005,post_1999_revision,2870,2870,1,3000,3000,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240270000,1420324027,1,1,2021,2005,2003,post_1999_revision,2870,2870,1,3000,3000,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240300000,1420324030,1,1,2005,1888,2003,pre_1999_to_post_1999,1506,4401,2.9223107569721116,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203240310000,1420324031,1,1,2002,1888,1999,pre_1999_to_post_1999,1446,3142,2.172890733056708,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
14203240340000,1420324034,1,1,2020,1998,2001,pre_1999_to_post_1999,2468,2468,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240340000,1420324034,1,1,2021,2001,1999,post_1999_revision,2468,2468,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240340000,1420324034,1,1,2022,1999,2000,post_1999_revision,2468,2468,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203240370000,1420324037,1,1,2005,1885,2003,pre_1999_to_post_1999,2058,4401,2.138483965014577,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203240390000,1420324039,1,1,2005,1886,2003,pre_1999_to_post_1999,2040,4401,2.1573529411764705,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203250020000,1420325002,1,1,2016,1888,2014,pre_1999_to_post_1999,2868,3650,1.2726638772663876,3125,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203250040000,1420325004,1,1,2006,1893,2005,pre_1999_to_post_1999,1012,2705,2.6729249011857705,NA,3125,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
14203250040000,1420325004,1,1,2020,2005,2008,post_1999_revision,2705,2705,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203250040000,1420325004,1,1,2021,2008,2006,post_1999_revision,2705,2705,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203250050000,1420325005,1,1,2008,1888,2006,pre_1999_to_post_1999,1034,3027,2.9274661508704063,3125,3125,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203250050000,1420325005,1,1,2021,2006,2007,post_1999_revision,3027,3027,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250060000,1420325006,1,1,2020,1997,2000,pre_1999_to_post_1999,3426,3426,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250060000,1420325006,1,1,2021,2000,1997,post_1999_to_pre_1999,3426,3426,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250220000,1420325022,1,1,2017,1888,2014,pre_1999_to_post_1999,2500,3264,1.3056,3125,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203250220000,1420325022,1,1,2021,2014,2015,post_1999_revision,3264,3264,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250270000,1420325027,1,1,2017,1888,2014,pre_1999_to_post_1999,2650,3313,1.250188679245283,3125,3125,3,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203250290000,1420325029,1,1,2021,1888,2021,pre_1999_to_post_1999,3192,3347,1.0485588972431077,3125,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203250290000,1420325029,1,1,2022,2021,2022,post_1999_revision,3347,3347,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250300000,1420325030,1,1,2016,1888,2014,pre_1999_to_post_1999,2288,4233,1.8500874125874125,4166,4166,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203250300000,1420325030,1,1,2021,2014,2015,post_1999_revision,4233,4233,1,4166,4166,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250300000,1420325030,1,1,2022,2015,2016,post_1999_revision,4233,4233,1,4166,4166,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203250310000,1420325031,1,1,2001,1888,1999,pre_1999_to_post_1999,2042,4042,1.979431929480901,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
14203250320000,1420325032,1,1,2003,1888,2002,pre_1999_to_post_1999,3096,3325,1.073966408268734,NA,NA,3,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
14203250320000,1420325032,1,1,2021,2002,2003,post_1999_revision,3100,3100,1,4166,4166,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203250390000,1420325039,1,1,2007,1888,2006,pre_1999_to_post_1999,1150,4175,3.630434782608696,3125,3125,0,2,Single-Family,Multi-Family,1.5 Story,3 Story +,TRUE
14203260120000,1420326012,1,1,2002,1890,1999,pre_1999_to_post_1999,1700,3347,1.9688235294117646,NA,NA,2,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203260130000,1420326013,1,1,2008,1913,2007,pre_1999_to_post_1999,3307,5608,1.6957967946779557,3175,3175,4,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260130000,1420326013,1,1,2021,2007,2008,post_1999_revision,5608,5608,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203260140000,1420326014,1,1,2008,1888,2007,pre_1999_to_post_1999,1999,5608,2.8054027013506753,3175,3175,4,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260140000,1420326014,1,1,2021,2007,2008,post_1999_revision,5608,5608,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203260150000,1420326015,1,1,2015,1888,2014,pre_1999_to_post_1999,2148,3880,1.8063314711359404,3175,3175,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260150000,1420326015,1,1,2021,2014,2015,post_1999_revision,3880,3880,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203260200000,1420326020,1,1,2015,1891,2014,pre_1999_to_post_1999,2096,3600,1.717557251908397,3175,3175,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260230000,1420326023,1,1,2001,1888,1999,pre_1999_to_post_1999,1496,3586,2.3970588235294117,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260240000,1420326024,1,1,2002,1886,1999,pre_1999_to_post_1999,1428,3351,2.346638655462185,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260270000,1420326027,1,1,2008,1888,2006,pre_1999_to_post_1999,1496,3789,2.532754010695187,3175,3175,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260270000,1420326027,1,1,2021,2006,2007,post_1999_revision,3789,3789,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203260270000,1420326027,1,1,2022,2007,2008,post_1999_revision,3789,3789,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203260300000,1420326030,1,1,2017,1880,2014,pre_1999_to_post_1999,2112,3390,1.6051136363636365,3175,3175,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203260340000,1420326034,1,1,2000,1890,1888,other,776,1050,1.3530927835051547,NA,NA,0,0,Single-Family,Single-Family,1 Story,1.5 Story,TRUE
14203260340000,1420326034,1,1,2011,1888,2008,pre_1999_to_post_1999,1050,4020,3.8285714285714287,3208,3208,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203270030000,1420327003,1,1,2008,1886,2006,pre_1999_to_post_1999,1056,3244,3.071969696969697,3125,3125,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE
14203270080000,1420327008,1,1,2001,1888,1999,pre_1999_to_post_1999,1050,3900,3.7142857142857144,NA,NA,0,2,Single-Family,Multi-Family,1 Story,2 Story,TRUE
14203270080000,1420327008,1,1,2021,1999,2000,post_1999_revision,3900,3900,1,3000,3000,2,2,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
14203270150000,1420327015,1,1,2013,1887,2012,pre_1999_to_post_1999,1225,7395,6.036734693877551,3024,3024,0,6,Single-Family,Multi-Family,1 Story,3 Story +,TRUE
14203270180000,1420327018,1,1,2012,1888,2011,pre_1999_to_post_1999,1470,4830,3.2857142857142856,4235,4235,0,3,Single-Family,Multi-Family,1.5 Story,3 Story +,TRUE
14203270190000,1420327019,1,1,2012,1891,2011,pre_1999_to_post_1999,1686,4143,2.4572953736654806,3175,3175,0,3,Single-Family,Multi-Family,2 Story,3 Story +,TRUE
14203270230000,1420327023,1,1,2021,1998,1999,pre_1999_to_post_1999,2996,2996,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203270250000,1420327025,1,1,2003,1888,2002,pre_1999_to_post_1999,1454,3372,2.3191196698762035,NA,NA,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203270250000,1420327025,1,1,2021,2002,2003,post_1999_revision,3372,3372,1,3175,3175,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203270310000,1420327031,1,1,2004,1886,2003,pre_1999_to_post_1999,1980,3675,1.856060606060606,NA,NA,3,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203270310000,1420327031,1,1,2021,2003,2004,post_1999_revision,3675,3675,1,2875,2875,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203270350000,1420327035,1,1,2015,1888,2014,pre_1999_to_post_1999,2850,3558,1.2484210526315789,2760,2760,3,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE
14203270350000,1420327035,1,1,2022,2014,2016,post_1999_revision,3558,3558,1,2760,2760,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290040000,1420329004,1,1,2016,1887,2014,pre_1999_to_post_1999,2074,3179,1.5327868852459017,3125,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203290040000,1420329004,1,1,2022,2014,2016,post_1999_revision,3179,3179,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290050000,1420329005,1,1,2020,1898,2020,pre_1999_to_post_1999,1875,3492,1.8624,3125,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203290050000,1420329005,1,1,2021,2020,2019,post_1999_revision,3492,3492,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290080000,1420329008,1,1,2009,1886,2008,pre_1999_to_post_1999,2057,3627,1.7632474477394264,3125,3125,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
14203290080000,1420329008,1,1,2020,2008,2011,post_1999_revision,3627,3627,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203290080000,1420329008,1,1,2021,2011,2008,post_1999_revision,3627,3627,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203290080000,1420329008,1,1,2022,2008,2009,post_1999_revision,3627,3627,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203290090000,1420329009,1,1,2016,1886,2014,pre_1999_to_post_1999,1125,3620,3.2177777777777776,3125,3125,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203290090000,1420329009,1,1,2021,2014,2015,post_1999_revision,3620,3620,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290090000,1420329009,1,1,2022,2015,2016,post_1999_revision,3620,3620,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290110000,1420329011,1,1,2007,1888,2006,pre_1999_to_post_1999,1428,3320,2.3249299719887957,3125,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203290110000,1420329011,1,1,2021,2006,2007,post_1999_revision,3320,3320,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290140000,1420329014,1,1,2015,1888,2014,pre_1999_to_post_1999,2298,3156,1.3733681462140992,3125,3125,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203290140000,1420329014,1,1,2020,2014,2017,post_1999_revision,3156,3156,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290140000,1420329014,1,1,2021,2017,2015,post_1999_revision,3156,3156,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203290180000,1420329018,1,1,2006,1890,2005,pre_1999_to_post_1999,1830,3698,2.0207650273224043,NA,3212,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203290290000,1420329029,1,1,2005,1908,2003,pre_1999_to_post_1999,3300,10104,3.061818181818182,NA,NA,3,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
14203290330000,1420329033,1,1,2005,1890,2004,pre_1999_to_post_1999,1496,6028,4.029411764705882,NA,NA,3,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
14203290370000,1420329037,1,1,2014,1878,2007,pre_1999_to_post_1999,2844,NA,NA,3125,3125,3,NA,Multi-Family,NA,3 Story +,NA,FALSE
14203290370000,1420329037,1,1,2021,2007,2008,post_1999_revision,6748,6748,1,3125,3125,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14203290380000,1420329038,1,1,2011,1888,2010,pre_1999_to_post_1999,2683,6896,2.5702571748043237,3125,3125,3,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
14203300040000,1420330004,1,1,2002,1898,1999,pre_1999_to_post_1999,1871,4252,2.272581507215393,NA,NA,3,2,Multi-Family,Multi-Family,1.5 Story,3 Story +,TRUE
14203300040000,1420330004,1,1,2004,1999,1898,post_1999_to_pre_1999,4252,4252,1,NA,NA,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14203300040000,1420330004,1,1,2006,1898,1999,pre_1999_to_post_1999,4252,4128,0.9708372530573848,NA,2992,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14203300040000,1420330004,1,1,2020,1999,2002,post_1999_revision,4641,4641,1,2992,2992,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14203300040000,1420330004,1,1,2021,2002,1999,post_1999_revision,4641,4641,1,2992,2992,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14203300050000,1420330005,1,1,2006,1898,2005,pre_1999_to_post_1999,2100,2100,1,NA,3040,3,3,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
14203300060000,1420330006,1,1,2015,1898,2014,pre_1999_to_post_1999,1870,3600,1.9251336898395721,3050,3050,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203300060000,1420330006,1,1,2020,2014,2017,post_1999_revision,3600,3600,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300060000,1420330006,1,1,2021,2017,2015,post_1999_revision,3600,3600,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300120000,1420330012,1,1,2005,1903,2004,pre_1999_to_post_1999,2200,3840,1.7454545454545454,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203300120000,1420330012,1,1,2020,2004,2010,post_1999_revision,3840,3840,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300120000,1420330012,1,1,2021,2010,2005,post_1999_revision,3840,3840,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300130000,1420330013,1,1,2004,1893,2002,pre_1999_to_post_1999,1477,3780,2.559241706161137,NA,NA,2,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203300140000,1420330014,1,1,2015,1893,2014,pre_1999_to_post_1999,1191,3520,2.9554995801847186,3050,3050,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
14203300140000,1420330014,1,1,2021,2014,2015,post_1999_revision,3520,3520,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300150000,1420330015,1,1,2014,1893,2011,pre_1999_to_post_1999,2762,3455,1.2509051412020276,3050,3050,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
14203300150000,1420330015,1,1,2021,2011,2012,post_1999_revision,3455,3455,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300150000,1420330015,1,1,2022,2012,2013,post_1999_revision,3455,3455,1,3050,3050,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
14203300180000,1420330018,1,1,2007,1893,2006,pre_1999_to_post_1999,1790,2842,1.5877094972067038,3125,3125,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
14203300180000,1420330018,1,1,2019,2006,2007,post_1999_revision,2842,2842,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203300180000,1420330018,1,1,2021,2007,2021,post_1999_revision,2842,8709,3.06439127375088,3125,3125,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE
14203300190000,1420330019,1,1,2004,1998,1999,pre_1999_to_post_1999,2468,2468,1,NA,NA,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203300190000,1420330019,1,1,2006,1999,1998,post_1999_to_pre_1999,2468,2468,1,NA,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
14203300190000,1420330019,1,1,2021,1998,2021,pre_1999_to_post_1999,2468,8709,3.5287682333873582,3125,3125,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE
14203300200000,1420330020,1,1,2021,1998,2021,pre_1999_to_post_1999,2996,8709,2.906875834445928,2992,2992,0,0,Single-Family,Single-Family,3 Story +,3 Story +,TRUE
14203300300000,1420330030,1,1,2006,1888,2005,pre_1999_to_post_1999,2352,6187,2.630527210884354,NA,2928,2,3,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
14203310320000,1420331032,1,1,2003,1923,1926,other,NA,4205,NA,NA,NA,NA,3,NA,Multi-Family,NA,2 Story,FALSE
14203310320000,1420331032,1,1,2025,1926,2025,pre_1999_to_post_1999,4205,13659,3.2482758620689656,3025,3025,3,6,Multi-Family,Multi-Family,2 Story,Split Level,TRUE
14204000130000,1420400013,1,1,2002,1898,1999,pre_1999_to_post_1999,2064,4507,2.183624031007752,NA,NA,2,3,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
14204000130000,1420400013,1,1,2004,1999,1898,post_1999_to_pre_1999,4507,4507,1,NA,NA,3,3,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14204000130000,1420400013,1,1,2021,1898,1899,other,4507,4507,1,3050,3050,3,3,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14204010050000,1420401005,1,1,2015,1893,2014,pre_1999_to_post_1999,1590,1590,1,3125,3125,0,0,Single-Family,Single-Family,1.5 Story,1.5 Story,FALSE
14204010060000,1420401006,1,1,2015,1888,2014,pre_1999_to_post_1999,1740,1740,1,3125,3125,0,0,Single-Family,Single-Family,1.5 Story,1.5 Story,FALSE
14204040310000,1420404031,1,1,2022,2017,2019,post_1999_revision,9434,9434,1,1875,1875,6,6,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
14204040340000,1420404034,1,1,2015,1893,2014,pre_1999_to_post_1999,1916,7157,3.7353862212943634,2812,2812,0,4,Single-Family,Multi-Family,2 Story,3 Story +,TRUE
14204070290000,1420407029,1,1,2001,1900,2000,pre_1999_to_post_1999,2368,NA,NA,NA,NA,2,NA,Multi-Family,NA,2 Story,NA,FALSE
14204070300000,1420407030,1,1,2012,1898,2011,pre_1999_to_post_1999,2288,7069,3.089597902097902,3075,3075,2,3,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
14204080110000,1420408011,1,1,2002,1888,1999,pre_1999_to_post_1999,2621,4769,1.8195345288057994,NA,NA,3,3,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
