project_id,construction_year,selected_source_addresses,component_pins,component_count,selected_vintage,source_row_ids,assessor_land_sqft,project_land_area_sqft,assessor_to_parcel_land_ratio,land_area_agrees_within_10pct,land_area_agrees_within_25pct,exact_construction_year_components,geography_status,requested_components,resolved_components,collapsed_components,within_1500ft,within_500ft,candidate_status,decision_reason,land_review_required,land_review_reason
commercial_14294020280000,2011,2653 N LINCOLN CHICAGO,14294020280000,1,2024,39770,5316,5336.816000066698,0.9960995469833629,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14301040010000,2006,3123 N OAKLEY CHICAGO,14301040010000/14301040020000,2,2024,40083,5681,5697.119799610227,0.9971705352568977,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14301220270000,2019,2847 N CLYBOURN CHICAGO,14301220270000/14301220280000/14301220290000/14301220300000/14301220460000,5,2024,40168,28125,28242.837242662907,0.9958277122921311,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14301230060000,2020,2810 N LEAVITT CHICAGO,14301230060000/14301230100000/14303020250000/14303020270000,4,2024,39736,816149,331534.7340214327,2.4617299976395186,FALSE,FALSE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14303020298002,2022,2737  HOYNE CHICAGO,14303020298002,1,2024,39719,0,161662.96648534096,NA,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,review_required,missing_or_nonpositive_building_area,FALSE,use_exact_construction_year_parcel_union
commercial_14303140460000,2021,2439 N WESTERN CHICAGO,14303140460000,1,2024,59470,13944,13618.770042138174,1.0238810081127387,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,review_required,documented_manual_case,FALSE,use_exact_construction_year_parcel_union
commercial_14313080700000,2018,1920 N MILWAUKEE CHICAGO,14313080700000,1,2024,59505,11444,11444.152322500944,0.9999866899271653,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,review_required,documented_manual_case,FALSE,use_exact_construction_year_parcel_union
commercial_14313130050000,2006,1840 N MILWAUKEE CHICAGO,14313130050000/14313130060000/14313130070000/14313130080000/14313130090000,5,2024,59510,13200,13318.468199878933,0.9911049680713274,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14313130360000,2008,1800 N MILWAUKEE CHICAGO,14313130360000,1,2024,59512,5936,5936.337000325322,0.9999432309309084,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14313190010000,2019,1741 N WESTERN CHICAGO,14313190010000/14313190020000,2,2024,59514,7614,7615.100874925032,0.9998554352800949,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14313260010000,2018,2353 W WABANSIA CHICAGO,14313260010000/14313260020000/14313260030000/14313260040000/14313260050000,5,2024,59517,13500,13759.890334975964,0.9811124704740303,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14313260840000,2019,1655 N WESTERN CHICAGO,14313260840000,1,2024,59518,4982,4981.941783087289,1.000011685586714,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14313320050000,2015,1647 N MILWAUKEE CHICAGO,14313320050000/14313320060000/14313320070000/14313320080000,4,2024,59528,12000,12355.218799814582,0.9712494933865589,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14314240420000,2020,1938 W NORTH CHICAGO,14314240420000/14314240480000/14314240490000,3,2024,59536,3025,5814.349052330945,0.5202646027567424,FALSE,FALSE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16012020260000,2018,2635 W NORTH CHICAGO,16012020260000/16012020270000/16012020470000/16012020480000,4,2024,59545,10854,10772.44122986123,1.007571057330319,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16012150290000,2016,1444 N WESTERN CHICAGO,16012150290000/16012150300000,2,2024,59556,5450,5492.102736081928,0.9923339496536869,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16012210370000,2019,1322 N WESTERN CHICAGO,16012210370000/16012210380000/16012210390000,3,2024,59559,8175,8221.33243460767,0.9943643642954233,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16012270350000,2017,2516 W DIVISION CHICAGO,16012270350000,1,2024,59566,6024,6024.59674581635,0.9999009484216906,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16012270360000,2018,2514 W DIVISION CHICAGO,16012270360000/16012270370000,2,2024,59567,6011,6019.525200082571,0.9985837421060295,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16013030070000,2014,2835 W DIVISION CHICAGO,16013030070000,1,2024,59571,7339,7320.224800181226,1.0025648392407716,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16013240410000,2022,2930 W GRAND CHICAGO,16013240410000,1,2024,59591,9375,9389.374132765455,0.9984691064002557,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16014000010000,2006,2751 W DIVISION CHICAGO,16014000010000/16014000020000,2,2024,59594,14640,14827.741999910211,0.9873384632730089,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16111020190000,2019,740 N AVERS CHICAGO,16111020190000/16111020200000,2,2024,60055,6000,6031.667097263038,0.9947498599056623,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_16112200020000,2008,541 N HOMAN CHICAGO,16112200020000/16112200030000/16112200060000,3,2024,60079,20104,20105.60199967772,0.9999203207306229,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16112200040000,2008,3343 W OHIO CHICAGO,16112200040000/16112200050000,2,2024,60080,13401,13401.671799984297,0.9999498719268519,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16113040200000,2014,348 N HAMLIN CHICAGO,16113040200000,1,2024,60085,6242,6241.707199797034,1.000046910275281,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16122180170000,2021,520 N WESTERN CHICAGO,16122180170000/16122180180000/16122180190000,3,2024,60112,10846,10290.772392164916,1.0539539294696496,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16132180010000,2016,2635 W VAN BUREN CHICAGO,16132180010000/16132180030000,2,2024,60135,128372,128372.36340740626,0.9999971691149355,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_16132190540000,2011,337 S MAPLEWOOD CHICAGO,16132190540000,1,2024,60136,13274,13274.42821269849,0.9999677415334484,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16134200390000,2006,900 S WESTERN CHICAGO,16134200390000,1,2024,60149,4607,4605.532399751246,1.0003186602810206,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16134200470000,2014,922 S WESTERN CHICAGO,16134200470000/16134200530000,2,2024,60150,8571,6629.147399678826,1.2929264478890987,FALSE,FALSE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_16242060480000,2010,1252 S FAIRFIELD,16242060480000/16242060490000,2,2021,83665,6632,6632.058599779382,0.9999911641644144,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16242060510000,2010,1260 S FAIRFIELD,16242060510000,1,2021,83666,3300,3319.8499999763444,0.9940208142004953,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16242070100000,2010,1255 S FAIRFIELD,16242070100000,1,2021,83667,3006,3006.933599789627,0.999689517656894,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16242070150000,2010,1305 S FAIRFIELD,16242070150000/16242070160000,2,2021,83668,7129,7138.86880004406,0.9986175961037415,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16242070180000,2009,1315 S FAIRFIELD CHICAGO,16242070180000/16242070190000/16242070200000/16242070210000/16242070220000,5,2024,60524,11786,11746.43880003551,1.0033679313907777,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_16242070310000,2010,1345 S FAIRFIELD,16242070310000,1,2021,83670,3133,3133.2674000000115,0.9999146577786462,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_16244000200000,2007,1655 S CALIFORNIA CHICAGO,16244000200000/16244000210000,2,2024,60535,10032,10095.679000390694,0.9936924499691175,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17032230320000,2016,1 E CHESTNUT CHICAGO,17032230320000/17032230330000/17032230350000,3,2024,43070,20817,20817.342451361008,0.9999835497080471,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17041030480000,2019,649 W NORTH CHICAGO,17041030480000/17041040180000,2,2024,43077,73996,73996.39553998114,0.9999946546047513,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17041120620000,2018,1457 N HALSTED CHICAGO,17041120610000/17041120620000/17041120630000/17041120640000/17041120700000,5,2024,43081,1540260,79421.1203707289,19.39358186852866,FALSE,FALSE,FALSE,complete_construction_year_geometry,5,5,2,TRUE,TRUE,retain_mechanical,coherent_2024_revision_same_entity,TRUE,predecessor_parcel_union_requires_review
commercial_17041410320000,2016,500 W DIVISION CHICAGO,17041410320000,1,2024,43087,4644,4680.505010947585,0.9922006256029636,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17041420020000,2018,1224 N CLYBOURN CHICAGO,17041420020000/17041420040000/17041420060000/17041420070000/17041420080000/17041420090000/17041420100000/17041420110000/17041420120000/17041420130000/17041420140000/17041420150000,12,2024,42877,37698,37703.92656518117,0.9998428130510246,TRUE,TRUE,TRUE,complete_construction_year_geometry,12,12,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042000120000,2019,1511 N SEDGWICK CHICAGO,17042000120000,1,2024,43089,2550,2558.893120202236,0.9965246222548236,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042010020000,2018,301 W NORTH CHICAGO,17042010020000/17042010080000/17042010090000/17042010100000,4,2024,43094,13932,13847.635869944468,1.0060923128574344,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,TRUE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17042021050000,2017,1550 N WIELAND CHICAGO,17042021050000,1,2024,43097,10935,10935.736911267042,0.9999326143932483,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17042040030000,2018,1553 N WELLS CHICAGO,17042040030000,1,2024,43103,6827,6918.261599816382,0.9868085936763645,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042040040000,2020,157 W NORTH CHICAGO,17042040040000/17042040050000/17042040060000,3,2024,43104,7490,7673.808707528165,0.9760472648545637,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17042050480000,2019,1435 N WELLS CHICAGO,17042050480000/17042050580000/17042050590000/17042050600000,4,2024,43110,9675,9714.653282654472,0.9959181988794934,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042120010000,2021,1367 N SEDGWICK CHICAGO,17042120010000/17042120020000/17042120030000/17042120040000/17042120050000/17042120380000/17042120460000,7,2024,43119,16286,16234.580986420391,1.0031672522760284,TRUE,TRUE,TRUE,complete_construction_year_geometry,7,7,0,TRUE,TRUE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17042140160000,2017,321 W EVERGREEN CHICAGO,17042140160000/17042140170000,2,2024,43121,7650,6997.439028295514,1.09325711436223,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17042150180000,2018,1325 N WELLS CHICAGO,17042150180000/17042150530000/17042150540000,3,2024,43124,11988,11952.051082627848,1.0030077613560742,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042200150000,2015,211 W SCOTT CHICAGO,17042200150000,1,2024,43130,31548,31943.92440085113,0.9876056430674316,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042200450000,2022,236 W DIVISION CHICAGO,17042200220000/17042200450000,2,2024,43131,21161,21396.277748793364,0.9890038000274776,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17042230340000,2019,1201 N CLARK CHICAGO,17042230340000,1,2024,43141,14453,14531.743482938036,0.9945812776677148,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17042240390000,2022,1210 N STATE CHICAGO,17042240360000/17042240370000/17042240380000/17042240390000/17042240400000,5,2024,43143,19044,19054.635537605733,0.9994418398827549,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,TRUE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17044360580000,2016,347 W CHESTNUT CHICAGO,17044360580000,1,2024,43172,23232,23628.517667677253,0.9832186820496289,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,TRUE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
