project_id,permit_chain_id,permit_records,directly_matched_permits,permit_numbers,permit_addresses,address_keys,earliest_application_date,earliest_issue_date,latest_issue_date,permit_statuses,work_descriptions,distinct_unit_counts,unit_counts,unit_contexts,resolved_chain_units,chain_resolution
commercial_17093030020000,permit_chain_100225721,1,1,100225721,365 N JEFFERSON ST,365 N JEFFERSON,2008-02-28,2008-12-19,2008-12-19,COMPLETE,"100225721: TEMPORARY CONSTRUCTION TOWER CRANE MODEL POTAIN MD 485 B, PHASE II.",0,,NA,NA,no_unit_count
commercial_17093030020000,permit_chain_100231471,1,1,100231471,555 W KINZIE ST,555 W KINZIE,2008-04-09,2008-04-09,2008-04-09,COMPLETE,"100231471: FOUNDATIONS AND CAISSONS ONLY FOR TWO NEW 37 STORY 422 DWELLING UNIT CONCRETE APARTMENT BUILDINGS WITH PARKING GARAGE, ROOF TOP POOL AND DECK.  555 WEST KINZIE PARCEL A EAST.",1,422,"100231471: 422 [FOUNDATIONS AND CAISSONS ONLY FOR TWO NEW 37 STORY 422 DWELLING UNIT CONCRETE APARTMENT BUILDINGS WITH PARKING GARAGE, ROOF TOP POOL AND DECK. 555 WEST KINZIE PARCEL A]",422,single_unit_count
commercial_17093030020000,permit_chain_100238523,2,1,100238523/100321815,365 N JEFFERSON ST,365 N JEFFERSON,2008-05-21,2008-05-21,2009-12-18,COMPLETE,100238523: CONSTRUCT NEW 37 STORY 420 DWELLING UNIT CONCRETE APARTMENT BUILDING WITH PARKING GARAGE AND ROOF TOP POOL AND DECK.  365 NORTH JEFFERSON PARCEL A WEST. || 100321815: REVISIONS TO PERMIT NO. 100238523 FOR ALTERATIONS TO 37 STORY 420 UNIT RESIDENTIAL APARTMENT BUILDING INCLUDING CHANGES TO MECHANICAL PENTHOUSE AND RESIDENTIAL UNITS AS PER PLANS,1,420,100238523: 420 [CONSTRUCT NEW 37 STORY 420 DWELLING UNIT CONCRETE APARTMENT BUILDING WITH PARKING GARAGE AND ROOF TOP POOL AND DECK. 365 NORTH JEFFERSON PA] || 100321815: 420 [REVISIONS TO PERMIT NO. 100238523 FOR ALTERATIONS TO 37 STORY 420 UNIT RESIDENTIAL APARTMENT BUILDING INCLUDING CHANGES TO MECHANICAL PENTHOUSE AND RESIDENTIAL UNITS AS P],420,single_unit_count
commercial_17093030020000,permit_chain_100239585,1,1,100239585,555 W KINZIE ST,555 W KINZIE,2008-05-28,2008-06-11,2008-06-11,COMPLETE,"100239585: TEMPORARY CONSTRUCTION TOWER CRANE MODEL POTAIN MD 485, PHASE I",0,,NA,NA,no_unit_count
commercial_17093030020000,permit_chain_100255995,2,1,100255995/100324118,555 W KINZIE ST,555 W KINZIE,2008-09-03,2008-09-03,2009-12-18,COMPLETE,"100255995: CONSTRUCTION OF NEW BUILDING.  555 WEST KINZIE, KINZIE STATION PARCEL A EAST. || 100324118: REVISIONS TO PERMIT NO. 100255995 FOR ALTERATIONS TO 41 STORY 428 UNIT RESIDENTIAL APARTMENT BUILDING INCLUDING CHANGES TO MECHANICAL PENTHOUSE AND RESIDENTIAL UNITS AS PER PLANS",1,428,100324118: 428 [REVISIONS TO PERMIT NO. 100255995 FOR ALTERATIONS TO 41 STORY 428 UNIT RESIDENTIAL APARTMENT BUILDING INCLUDING CHANGES TO MECHANICAL PENTHOUSE AND RESIDENTIAL UNITS AS P],428,single_unit_count
commercial_17093030020000,permit_chain_100261985,1,1,100261985,365 N JEFFERSON ST,365 N JEFFERSON,2008-10-17,2008-12-09,2008-12-09,COMPLETE,100261985: INSTALLATION OF TEMPORARY DUAL 8000LBS CONSTRUCTION HOIST.,0,,NA,NA,no_unit_count
commercial_17093030020000,permit_chain_100269748,1,1,100269748,555 W KINZIE ST,555 W KINZIE,2009-01-12,2009-01-12,2009-01-12,COMPLETE,100269748: INSTALLATION OF TEMPORARY DUAL 8000LBS CONSTRUCTION HOIST,0,,NA,NA,no_unit_count
commercial_17093030020000,permit_chain_100275209,1,1,100275209,555 W KINZIE ST,555 W KINZIE,2009-01-20,2009-03-09,2009-03-09,COMPLETE,"100275209: TEMPORARY CONSTRUCTION TOWER CRANE,  POTAIN MD 485 PHASE II, RAISING CRANE TO ITS FINAL HOOK HEIGHT OF 445 FT.",0,,NA,NA,no_unit_count
commercial_17093030020000,permit_chain_100291834,1,1,100291834,365 N JEFFERSON ST,365 N JEFFERSON,2009-05-15,2009-06-01,2009-06-01,COMPLETE,100291834: THIRD TIE-IN ADDED AT PENTHOUSE LEVEL.,0,,NA,NA,no_unit_count
commercial_17093180010000,permit_chain_100493252,1,1,100493252,727 W LAKE ST,727 W LAKE,2013-05-31,2013-06-04,2013-06-04,COMPLETE,100493252: FOUNDATION ONLY PERMIT FOR FUTURE 10 STORY CONSTRUCTION TYPE 1B SRO BUILDING  GREEN PERMIT PROGRAM BENEFIT TIER II,0,,NA,NA,no_unit_count
commercial_17093180010000,permit_chain_100515166,2,1,100515166/100515964,727 W LAKE ST,727 W LAKE,2013-10-29,2013-10-29,2013-11-04,COMPLETE,"100515166: ERECT A SRO 61 DU BUILDING -  10 STORY CONSTRUCTION TYPE 1B - SOLAR READY FOR 6 FUTURE PANELS, 2196 SF GREEN ROOF. GREEN PERMIT PROGRAM BENEFIT TIER II. CERTIFIED CORRECTIONS. CONDITIONAL PERMIT SUBJECT TO SITE INSPECTION || 100515964: OWNER CHANGE TO LAKE STREET STUDIOS LIMITED PARTNERSHIP FOR PERMIT NUMBER 100515166",1,61,"100515166: 61 [ERECT A SRO 61 DU BUILDING - 10 STORY CONSTRUCTION TYPE 1B - SOLAR READY FOR 6 FUTURE PANELS, 2196 SF GREEN ROOF. GR]",61,single_unit_count
commercial_17093180010000,permit_chain_100526822,1,1,100526822,727 W LAKE ST,727 W LAKE,2014-03-06,2014-03-25,2014-03-25,COMPLETE,100526822: INSTALLATION OF TEMPORARY SINGLE 7000LBS CONSTRUCTION HOIST,0,,NA,NA,no_unit_count
commercial_17093180010000,permit_chain_100575230,1,1,100575230,730 W COUCH PL,730 W COUCH,2014-12-30,2015-02-09,2015-02-09,COMPLETE,"100575230: PHASE 1: BASE SUPPORT AND SET-UP FOR A PEINER SK-415 TEMPORARY TOWER CRANE, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17093180010000,permit_chain_100582044,3,1,100582044/100609690/100651006,730 W COUCH PL,730 W COUCH,2015-02-19,2015-02-19,2016-05-19,COMPLETE,"100582044: NEW CONSTRUCTION OF A 29 STORY RESIDENTIAL BUIKDING 247 UNITS WITH 1ST FLOOR RETAIL, 3 FLOORS OF PARKING 162 PARKING SPACES AND ASSOCIATED SITE WORK AS PER PLANS.  GREEN ROOF IS 8,774 SQ. FT.730 WEST COUCH PLACE || 100609690: REVISION TO PERMIT# 100582044 FOR MODIFICATIONS TO THE GUARDRAILS ON LEVELS 5 AND 6 AS WELL AS RESIDENTIAL BALCONY LEVELS 7-25 AS PER PLANS. || 100651006: REVISION TO PERMIT #100582044 TO HVAC CONTRACTOR TO ANY TEMP, INC.",1,247,"100582044: 247 [NEW CONSTRUCTION OF A 29 STORY RESIDENTIAL BUIKDING 247 UNITS WITH 1ST FLOOR RETAIL, 3 FLOORS OF PARKING 162 PARKING SPACES AND ASSOCIATED SITE WORK AS PER PLANS]",247,single_unit_count
commercial_17093180010000,permit_chain_100602067,1,1,100602067,730 W COUCH PL,730 W COUCH,2015-08-21,2015-08-25,2015-08-25,COMPLETE,"100602067: PHASE 2 TOWER CRANE TIE-IN AND CLIMB SCHEDULE FOR A PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17093180030000,permit_chain_100493252,1,1,100493252,727 W LAKE ST,727 W LAKE,2013-05-31,2013-06-04,2013-06-04,COMPLETE,100493252: FOUNDATION ONLY PERMIT FOR FUTURE 10 STORY CONSTRUCTION TYPE 1B SRO BUILDING  GREEN PERMIT PROGRAM BENEFIT TIER II,0,,NA,NA,no_unit_count
commercial_17093180030000,permit_chain_100515166,2,1,100515166/100515964,727 W LAKE ST,727 W LAKE,2013-10-29,2013-10-29,2013-11-04,COMPLETE,"100515166: ERECT A SRO 61 DU BUILDING -  10 STORY CONSTRUCTION TYPE 1B - SOLAR READY FOR 6 FUTURE PANELS, 2196 SF GREEN ROOF. GREEN PERMIT PROGRAM BENEFIT TIER II. CERTIFIED CORRECTIONS. CONDITIONAL PERMIT SUBJECT TO SITE INSPECTION || 100515964: OWNER CHANGE TO LAKE STREET STUDIOS LIMITED PARTNERSHIP FOR PERMIT NUMBER 100515166",1,61,"100515166: 61 [ERECT A SRO 61 DU BUILDING - 10 STORY CONSTRUCTION TYPE 1B - SOLAR READY FOR 6 FUTURE PANELS, 2196 SF GREEN ROOF. GR]",61,single_unit_count
commercial_17093220170000,permit_chain_100629993,1,1,100629993,165 N DESPLAINES ST,165 N DESPLAINES,2016-06-13,2016-06-13,2016-06-13,COMPLETE,"100629993: FOUNDATION ONLY FOR A 14 STORY RESIDENTIAL BUILDING (155 DWELLING UNITS & 44-EFFICIENCY UNITS) TO INCLUDE 1ST FLOOR RETAIL, PARKING (99 PARKING SPACES) WITH AN EXISTING 3-STORY OFFICE BUILDING TO REMAIN ON SITE AND ASSOCIATED SITE WORK AS PER PLANS. (DEVELOPER SERVICES PILOT PROGRAM & STRUCTURAL PEER REVIEW)",1,155,"100629993: 155 [FOUNDATION ONLY FOR A 14 STORY RESIDENTIAL BUILDING (155 DWELLING UNITS & 44-EFFICIENCY UNITS) TO INCLUDE 1ST FLOOR RETAIL, PARKING (99 PARKING SPACES) WITH AN EXISTING 3-]",155,single_unit_count
commercial_17093220170000,permit_chain_100650025,1,1,100650025,165 N DESPLAINES ST,165 N DESPLAINES,2016-06-15,2016-06-28,2016-06-28,COMPLETE,"100650025: FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17093220170000,permit_chain_100664963,1,1,100664963,165 N DESPLAINES ST,165 N DESPLAINES,2016-09-19,2016-11-14,2016-11-14,COMPLETE,"100664963: INSTALLATION AND OPERATION OF A CHAMPION DUAL CAR US8002 TEMPORARY CONSTRUCTION HOIST WITH 8,000 LBS. CAPACITY PER CAR, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17094300060000,permit_chain_100632728,2,2,100632728/100646851,215 W LAKE ST,215 W LAKE,2016-01-26,2016-01-28,2016-04-26,COMPLETE,"100632728: FOUNDATION THROUGH 4TH FLOOR SUPERSTRUCTURE AND UNDERGROUND PLUMBING AND ELECTRICAL ONLY PERMIT. FOR A 33-STORY APARTMENT BUILDING RETAIL ON THE GROUND FLOOR AND 265-DWELLING UNIT WITH REQUIRED PARKING ON LEVELS 2ND THROUGH 4TH AND REQUIRED LOADING ON THE GROUND LEVEL.(NO BRICK INSTALLATION) || 100646851: FULL BUILDING PHASE: ERECT 33 STORY (132 EFFICIENCY UNITS, 133 DWELLING UNITS) 152 PARKING SPACES. (FOUNDATION APPROVED UNDER PERMIT 100632728) GREEN PERMIT PROGRAM BENEFIT TIER II PARTICIPANT - LEED SILVER",2,132/133,"100646851: 132 [FULL BUILDING PHASE: ERECT 33 STORY (132 EFFICIENCY UNITS, 133 DWELLING UNITS) 152 PARKING SPACES. (FOUNDATION APPROVED UNDER PERMIT 100632728) GREEN PERMIT] || 100646851: 133 [FULL BUILDING PHASE: ERECT 33 STORY (132 EFFICIENCY UNITS, 133 DWELLING UNITS) 152 PARKING SPACES. (FOUNDATION APPROVED UNDER PERMIT 100632728) GREEN PERMIT PROGRAM BENEFIT TIER]",NA,conflicting_unit_counts
commercial_17094300060000,permit_chain_100699412,3,1,100699412/100718523/B100717813,213 W LAKE ST,213 W LAKE,2017-05-26,2017-05-26,2017-08-01,COMPLETE,100699412: INTERIOR BUILD-OUT OF CLASS 'F' MERCANTILE SPACE FOR COFFEE SHOP. || B100717813: WE ARE TAKING OVER THE PROJECT FOR PERMIT # 100699412 || 100718523: REVISION TO PERMIT #100699412 TO CHANGE THE PLUMBER OF RECORD TO FLASH PLUMBING.,0,,NA,NA,no_unit_count
commercial_17101030090000,permit_chain_100644978,1,1,100644978,8 E HURON ST,8 E HURON,2016-04-14,2016-04-14,2016-04-14,COMPLETE,"100644978: FOUNDATION ONLY OF A 26 STORY APARTMENT BUILDING (52-EFFICIENCY UNITS AND 53-DWELLING UNITS) WITH 1ST FLOOR RETAIL, 31 PARKING SPACES ON LEVELS 2-4 AND ASSOCIATED SITE WORK AS PER PLANS. 8 EAST HURON STREET",0,,NA,NA,no_unit_count
commercial_17101030090000,permit_chain_100640842,1,1,100640842,8 E HURON ST,8 E HURON,2016-04-29,2016-05-24,2016-05-24,COMPLETE,"100640842: PHASE 1 FOUNDATION AND INSTALLATION PERMIT FOR TEMPORARY TOWER CRANE: LIEBHERR 316 EC-H 12 LITRONIC, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17101030090000,permit_chain_100650023,2,2,100650023/100664993,8 E HURON ST,8 E HURON,2016-05-16,2016-05-17,2017-02-14,COMPLETE,"100650023: NEW CONSTRUCTION OF A 26 STORY APARTMENT BUILDING (52 EFFICIENCY UNITS AND 53 DWELLING UNITS) WITH 1ST FLOOR RETAIL ; 31 PARKING SPACES ON LEVELS 2-4  (8 EAST HURON STREET) || 100664993: REVISION TO PERMIT# 100650023 FOR MODIFICATIONS TO THE AMENITY LEVEL24 AND LOBBY, ADDITION OF 24 POWDER ROOMS (LEVELS 5-21) , REDUCTION OF UNIT COUNT FROM 105 TO 102 (47 EFFICIENCY UNITS & 55 DWELLING UNITS) AS PER PLANS.(DIRECT DEVELOPER SERVICES)",4,47/52/53/55,"100650023: 52 [NEW CONSTRUCTION OF A 26 STORY APARTMENT BUILDING (52 EFFICIENCY UNITS AND 53 DWELLING UNITS) WITH 1ST FLOOR RETAIL ; 31 PARKING SPACES ON LEVELS 2-4 (8 EAST HURON STREE] || 100650023: 53 [NEW CONSTRUCTION OF A 26 STORY APARTMENT BUILDING (52 EFFICIENCY UNITS AND 53 DWELLING UNITS) WITH 1ST FLOOR RETAIL ; 31 PARKING SPACES ON LEVELS 2-4 (8 EAST HURON STREET)] || 100664993: 47 [L24 AND LOBBY, ADDITION OF 24 POWDER ROOMS (LEVELS 5-21) , REDUCTION OF UNIT COUNT FROM 105 TO 102 (47 EFFICIENCY UNITS & 55 DWELLING UNITS) AS PER PLANS.(DIRECT DEVELOPER SERVICES)] || 100664993: 55 [N OF 24 POWDER ROOMS (LEVELS 5-21) , REDUCTION OF UNIT COUNT FROM 105 TO 102 (47 EFFICIENCY UNITS & 55 DWELLING UNITS) AS PER PLANS.(DIRECT DEVELOPER SERVICES)]",NA,conflicting_unit_counts
commercial_17101030090000,permit_chain_100655115,1,1,100655115,8 E HURON ST,8 E HURON,2016-07-12,2016-08-03,2016-08-03,COMPLETE,"100655115: INSTALLATION AND OPERATION OF A DUAL CAR US8002 CHAMPION HOIST TOWER, WITH 8,000 LBS. CAPACITY PER CAR, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17101030090000,permit_chain_100673418,1,1,100673418,8 E HURON ST,8 E HURON,2016-10-07,2016-10-19,2016-10-19,COMPLETE,"100673418: PHASE 2 TIE IN AND CLIMB SCHEDULE FOR A LIEBHERR 316 EC-H 12 LITRONIC TOWER CRANE, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17102120370000,permit_chain_100561443,1,1,100561443,220 E ILLINOIS ST,220 E ILLINOIS,2014-09-19,2014-09-22,2014-09-22,COMPLETE,100561443: CAISSONS ONLY FOR A PROPOSED 54 STORY 381 UNIT BUILDING - 220 EAST ILLINOIS,1,381,100561443: 381 [CAISSONS ONLY FOR A PROPOSED 54 STORY 381 UNIT BUILDING - 220 EAST ILLINOIS],381,single_unit_count
commercial_17102120370000,permit_chain_100600523,1,1,100600523,220 E ILLINOIS ST,220 E ILLINOIS,2015-06-17,2015-06-17,2015-06-17,COMPLETE,100600523: FOUNDATION ONLY FOR A PROPOSED 55 STORY 498 UNIT BUILDING - 220 EAST ILLINOIS STREET,1,498,100600523: 498 [FOUNDATION ONLY FOR A PROPOSED 55 STORY 498 UNIT BUILDING - 220 EAST ILLINOIS STREET],498,single_unit_count
commercial_17102120370000,permit_chain_100609789,1,1,100609789,220 E ILLINOIS ST,220 E ILLINOIS,2015-08-17,2015-08-18,2015-08-18,COMPLETE,100609789: SUPERSTRUCTURE ONLY FOR A PROPOSED 54 STORY 381 UNIT BUILDING - 220 EAST ILLINOIS,1,381,100609789: 381 [SUPERSTRUCTURE ONLY FOR A PROPOSED 54 STORY 381 UNIT BUILDING - 220 EAST ILLINOIS],381,single_unit_count
commercial_17102120370000,permit_chain_100625206,1,1,100625206,220 E ILLINOIS ST,220 E ILLINOIS,2015-11-24,2015-11-24,2015-11-24,COMPLETE,100625206: FULL BUILDING REVIEW FOR A PROPOSED 54 STORY 490 UNIT BUILDING - 220 EAST ILLINOIS,1,490,100625206: 490 [FULL BUILDING REVIEW FOR A PROPOSED 54 STORY 490 UNIT BUILDING - 220 EAST ILLINOIS],490,single_unit_count
commercial_17102120370000,permit_chain_100820991,1,1,100820991,220 E ILLINOIS ST,220 E ILLINOIS,2019-06-25,2019-06-25,2019-06-25,EXPIRED,100820991: ***SELF CERTIFICATION PROGRAM***INTERIOR BUILD-OUT FOR A NEW RESTAURANT (EGG HARBOR CAFÉ) ON GRADE LEVEL IN A HIGHRISE BLDG. PROPOSED USE :C-2  SMALL ASSEMBLY EXISTING USE: VACANT TENANT SPACE,0,,NA,NA,no_unit_count
commercial_17103180610000,permit_chain_100396803,1,1,100396803,345 E WACKER DR,345 E WACKER,2011-06-02,2011-06-03,2011-06-03,COMPLETE,100396803: NEW CONSTRUCTION OF A 441 UNIT RESIDENTIAL APARTMENT BUILDING ON LAKESHORE EAST.  THIS IS A CAISSON-ONLY PERMIT.,1,441,100396803: 441 [NEW CONSTRUCTION OF A 441 UNIT RESIDENTIAL APARTMENT BUILDING ON LAKESHORE EAST. THIS IS A CAISSON-ONLY PERMIT.],441,single_unit_count
commercial_17103180610000,permit_chain_100402804,2,1,100402804/100430105,345 E WACKER DR,345 E WACKER,2011-07-15,2011-08-10,2012-03-14,COMPLETE,100402804: NEW CONSTRUCTION OF A 499-UNIT RESIDENTIAL APARTMENT BUILDING AT LAKESHORE EAST.  THIS IS A FOUNDATION-ONLY PERMIT---TO BE BUILD AS PER PLANS. || 100430105: REVISION TO THE FOUNDATION PERMIT #100402804:  INCLUDES GARAGE RAMP RELOCATION; ADDED SHOWER; AND OTHER MINOR CLARIFICATIONS.,0,,NA,NA,no_unit_count
commercial_17103180610000,permit_chain_100415597,3,2,100415597/100455410/100497322,345 E WACKER DR,345 E WACKER,2011-10-20,2011-12-16,2013-06-27,COMPLETE,"100415597: NEW CONSTRUCTION OF A 499-UNIT, MIX-USE, RESIDENTIAL APARTMENT BUILDING: 45 STORIES WITH 5-LEVEL GARAGE BELOW GRADE.SEE REVISION #100455410 TO ADD TWO FLOORS AND ADD UNITS - TOTAL 515 || 100455410: NEW CONSTRUCTION OF A 518-UNIT, MIX-USE, RESIDENTIAL APARTMENT BUILDING: 45 STORIES WITH 5-LEVEL GARAGE BELOW GRADE.  THIS PERMIT REVISION INVOLVES THE ADDITION TO TWO FLOORS TO THIS NEW BUILDING. || 100497322: REVISION TO PERMIT 100415597:  THE SCOPE OF THE CHANGES INCLUDE A REDUCTION IN NUMBER OF UNITS ON THE 46TH FLOOR FROM 518 TO 515 (FROM 8 TO 5 UNITS ON THE TOP FLOOR); UTILIZE TYCO SYSTEM ON 2ND FLOOR & USE SINGLE 4-HOUR RATED FIRE DOOR IN LIEU OF TWO 3-HOUR DOORS IN GARAGE.",1,5,100497322: 5 [OF THE CHANGES INCLUDE A REDUCTION IN NUMBER OF UNITS ON THE 46TH FLOOR FROM 518 TO 515 (FROM 8 TO 5 UNITS ON THE TOP FLOOR); UTILIZE TYCO SYSTEM ON 2ND FLOOR & USE SINGLE 4-HOUR RATED FIRE DOOR IN LIEU OF],5,single_unit_count
commercial_17103180610000,permit_chain_100459069,1,1,100459069,350 E SOUTH WATER ST,350 E SOUTH WATER,2012-09-21,2012-09-27,2012-09-27,COMPLETE,100459069: THIS PERMIT IS FOR THE CAISSONS AND FOUNDATION WORK FOR A NEW NINE-STORY ELEMENTARY SCHOOL.,0,,NA,NA,no_unit_count
commercial_17103180610000,permit_chain_100472022,1,1,100472022,350 E SOUTH WATER ST,350 E SOUTH WATER,2012-12-26,2012-12-27,2012-12-27,COMPLETE,100472022: CORE AND SHELL PERMIT FOR A NEW 9-STORY HIGH RISE PRIVATE SCHOOL.,0,,NA,NA,no_unit_count
commercial_17103180610000,permit_chain_100505645,1,1,100505645,350 E SOUTH WATER ST,350 E SOUTH WATER,2013-08-22,2013-08-23,2013-08-23,COMPLETE,100505645: INTERIOR BUILDOUT FOR A NEW 9 STORY KINDERARTEN THROUGH 4TH GRADE ELEMENTARY SCHOOLW ITH ROOF TOP PLAY AREA,0,,NA,NA,no_unit_count
commercial_17153000140000,permit_chain_100635862,1,1,100635862,30 E BALBO AVE,30 E BALBO,2016-03-04,2016-04-29,2016-04-29,COMPLETE,"100635862: FOUNDATION DESIGN FOR THE INSTALLATION AND OPERATION OF A PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17153000140000,permit_chain_100640528,1,1,100640528,30 E BALBO AVE,30 E BALBO,2016-03-21,2016-03-21,2016-03-21,COMPLETE,100640528: FOUNDATIONS ONLY FOR A PROPOSED 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL AND 134 TOTAL UNITS (81-DWELLING UNITS AND 53-EFFICIENCY UNITS),1,134,100640528: 134 [FOUNDATIONS ONLY FOR A PROPOSED 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL AND 134 TOTAL UNITS (81-DWELLING UNITS AND 53-EFFICIENCY UNITS)],134,single_unit_count
commercial_17153000140000,permit_chain_100647019,3,1,100647019/100683136/100694533,30 E BALBO AVE,30 E BALBO,2016-04-27,2016-05-02,2017-03-10,COMPLETE,"100647019: FULL BUILDING FOR PROPOSED 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL AND 134 TOTAL UNITS 81 DWELLING UNITS AND 53 EFFICIENCY UNITS || 100683136: REVISION TO PERMIT #100647019 FOR A 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO INCLUDE BUILDOUT OF 16TH FLOOR ROOF DECK, REVISING A PORTION OF THE 16TH FLOOR MECHANICAL ROOM TO A SKY LOUNGE AND ADDING A MECHANICAL SCREEN WALL ON THE ROOF LEVEL. || 100694533: REVISION TO PERMIT #100647019 FOR A 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO ADD A DOG RUN TO THE LEVEL 3 EAST TERRACE.",3,53/81/134,"100647019: 134 [FULL BUILDING FOR PROPOSED 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL AND 134 TOTAL UNITS 81 DWELLING UNITS AND 53 EFFICIENCY UNITS] || 100647019: 81 [LL BUILDING FOR PROPOSED 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL AND 134 TOTAL UNITS 81 DWELLING UNITS AND 53 EFFICIENCY UNITS] || 100647019: 53 [ED 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL AND 134 TOTAL UNITS 81 DWELLING UNITS AND 53 EFFICIENCY UNITS] || 100683136: 134 [REVISION TO PERMIT #100647019 FOR A 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO INCLUDE BUILDOUT OF 16TH FLOOR ROOF DECK, REVISING A] || 100683136: 81 [RMIT #100647019 FOR A 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO INCLUDE BUILDOUT OF 16TH FLOOR ROOF DECK, REVISING A PORTION OF THE 16TH] || 100683136: 53 [16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO INCLUDE BUILDOUT OF 16TH FLOOR ROOF DECK, REVISING A PORTION OF THE 16TH FLOOR MECHANICAL ROOM T] || 100694533: 134 [REVISION TO PERMIT #100647019 FOR A 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO ADD A DOG RUN TO THE LEVEL 3 EAST TERRACE.] || 100694533: 81 [RMIT #100647019 FOR A 16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO ADD A DOG RUN TO THE LEVEL 3 EAST TERRACE.] || 100694533: 53 [16-STORY RESIDENTIAL HIGH-RISE WITH FIRST FLOOR RETAIL WITH 134 TOTAL UNITS - 81 DWELLING UNITS AND 53 EFFICIENCY UNITS TO ADD A DOG RUN TO THE LEVEL 3 EAST TERRACE.]",NA,conflicting_unit_counts
commercial_17153000140000,permit_chain_100654777,1,1,100654777,30 E BALBO AVE,30 E BALBO,2016-06-21,2016-07-20,2016-07-20,COMPLETE,"100654777: INSTALLATION AND OPERATION OF CHAMPION SINGLE CAR US7000 HOIST TOWER WITH 7,000 LBS. CAR CAPACITY, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_17164050110000,permit_chain_100772360,2,1,100772360/100815895,717 S CLARK ST,717 S CLARK,2019-01-24,2019-02-01,2019-04-23,COMPLETE,"100772360: ***DIRECT DEVELOPER SERVICES *** FOUNDATION AND SUPERSTRUCTURE THROUGH THE FOURTH (4TH) FLOOR TOP OF SLAB FOR A PROPOSED 31 STORY RESIDENTIAL BUILDING WITH 349 DWELLING UNITS AND 97 PARKING SPACES; ALL AS PER PLANS. || 100815895: REVISION TO PERMIT#100772360 CHANGE OF PLUMBING CONTRACTOR NORMAN MECHANICAL, AND HVAC TO ADVANCED MECHANICAL INC.",1,349,100772360: 349 [UCTURE THROUGH THE FOURTH (4TH) FLOOR TOP OF SLAB FOR A PROPOSED 31 STORY RESIDENTIAL BUILDING WITH 349 DWELLING UNITS AND 97 PARKING SPACES; ALL AS PER PLANS.],349,single_unit_count
