project_id,source_family,project_kind,component_pins,component_count,construction_year,dwelling_units,building_sqft,land_sqft,class_values,source_row_ids,permit_chain_ids,permit_numbers,direct_permit_ids,year_source,units_source,building_source,land_source,current_distance_m,current_within_1500ft,selected_vintage,selected_source_addresses,selected_property_type_use,selected_property_description,observed_2021,observed_2024,selected_vintage_conflict,stable_component_membership,substantive_unit_change,substantive_building_change,substantive_land_change,selected_parser_repair,selected_parser_residue,same_address_cross_family,documented_manual_case,student_housing,permit_unit_mismatch,permit_unit_evidence,documented_case_pins,documented_case_actions,documented_case_evidence,documented_case_confidence,candidate_status,decision_reason,units_2021,units_2024,permit_addresses,addresses_with_unit_counts,addresses_with_resolved_units,resolved_address_unit_sum,resolved_permit_unit_values,resolved_permit_address_evidence,unit_permit_chain_ids,unit_permit_numbers,unit_permit_addresses,unit_permit_counts,unit_permit_contexts,unit_permit_descriptions,stable_two_vintages,changed_two_vintages,only_2021,only_2024,permit_supports_2021,permit_supports_2024,source_count_pattern,recommended_units,recommended_units_source,unit_review_required,unit_review_reason
commercial_17173320160000,commercial,commercial_entity_family,17173320160000,1,2008,12,15264,10450,commercial_2024,61043,permit_chain_100190328/permit_chain_100190338,100190328/100190338/100190889/100191125/100191126/100191127/100191128/100191250/100191251/100191252/100191253/100191254,1830946/1831255,commercial_2024_rows:61043,commercial_2024_apartment_unit_sum_rows:61043,commercial_2024_rows:61043,commercial_2024_rows:61043,199.58200003476844,TRUE,2024,1341 W GRENSHAW CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,12,12,12,11,11,66,6,1224 W WASHBURNE=6 | 1256 W WASHBURNE=6 | 1306 W WASHBURNE=6 | 1309 W GRENSHAW=6 | 1314 W WASHBURNE=6 | 1315 W GRENSHAW=6 | 1317 W ROOSEVELT=6 | 1341 W GRENSHAW=6 | 1342 W WASHBURNE=6 | 1345 W GRENSHAW=6 | 1354 W WASHBURNE=6,permit_chain_100190328 / permit_chain_100190338,100190328/100191250/100191251/100191252/100191253/100191254 / 100190338/100190889/100191125/100191126/100191127/100191128,1246 W WASHBURNE AVE / 1314 W WASHBURNE AVE / 1315 W GRENSHAW ST / 1317 W ROOSEVELT RD / 1342 W WASHBURNE AVE / 1345 W GRENSHAW ST / 1224 W WASHBURNE AVE / 1256 W WASHBURNE AVE / 1306 W WASHBURNE AVE / 1309 W GRENSHAW ST / 1341 W GRENSHAW ST / 1354 W WASHBURNE AVE,6 / 6,"100191250: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191251: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191252: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191253: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191254: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100190338: 6 [BLDG 12D- 1224 W. WASHBURNE- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER RESIDENTIAL BUILDING] || 100190889: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191125: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191126: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191127: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191128: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)]","100190328: BUILDING 12A; 1246 W WASHBURNE AVE; CONSTRUCT A NEW THREE STORY, SIX DWELLING UNIT MASONRY VENEER RESIDENTIAL BUILDING || 100191250: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191251: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191252: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191253: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191254: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100190338: BLDG 12D- 1224 W. WASHBURNE- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER RESIDENTIAL BUILDING || 100190889: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191125: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191127: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191128: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191126: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,12,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173320210000,commercial,commercial_entity_family,17173320210000,1,2008,15,14613,14712,commercial_2024,61044,NA,NA,NA,commercial_2024_rows:61044,commercial_2024_apartment_unit_sum_rows:61044,commercial_2024_rows:61044,commercial_2024_rows:61044,236.20740089773173,TRUE,2024,1336 W ROOSEVELT CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,15,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,15,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173320240000,commercial,commercial_entity_family,17173320240000,1,2008,15,14613,15532,commercial_2024,61045,NA,NA,NA,commercial_2024_rows:61045,commercial_2024_apartment_unit_sum_rows:61045,commercial_2024_rows:61045,commercial_2024_rows:61045,234.39826226176805,TRUE,2024,1302 W ROOSEVELT CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,15,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,15,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173330350000,commercial,commercial_entity_family,17173330350000,1,2008,8,9027,6699,commercial_2024,61046,permit_chain_100192581/permit_chain_100192645,100192581/100192645,1833891/1834067,commercial_2024_rows:61046,commercial_2024_apartment_unit_sum_rows:61046,commercial_2024_rows:61046,commercial_2024_rows:61046,179.61535383614225,TRUE,2024,1250 W GRENSHAW CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173330470000,commercial,commercial_entity_family,17173330470000,1,2009,7,6591,15211,commercial_2024,61047,permit_chain_100190362,100190362/100211951,1829642/1866946,commercial_2024_rows:61047,commercial_2024_apartment_unit_sum_rows:61047,commercial_2024_rows:61047,commercial_2024_rows:61047,110.83736390805504,TRUE,2024,1251 W TAYLOR CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,7,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,7,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173340060000,commercial,commercial_entity_family,17173340060000,1,2024,67,81716,33426,commercial_2024,61048,permit_chain_100917057,100917057,3179236,commercial_2024_rows:61048,commercial_2024_apartment_unit_sum_rows:61048,commercial_2024_rows:61048,commercial_2024_rows:61048,50.72088385598581,TRUE,2024,1002 S. Racine,Multifamily-Mixed Income,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,67,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,67,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17173340090000,commercial,commercial_entity_family,17173340090000,1,2006,6,9098,7268,commercial_2021,83310,NA,NA,NA,commercial_2021_rows:83310,commercial_2021_apartment_unit_sum_rows:83310,commercial_2021_rows:83310,commercial_2021_rows:83310,28.518111785983017,TRUE,2021,1030 S RACINE,MULTI-FAMILY,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2021_only_entity,6,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2021_only,6,commercial_2021_only_report,FALSE,unit_count_resolved
commercial_17173340150000,commercial,commercial_entity_family,17173340150000,1,2003,15,15330,15138,commercial_2024,61049,NA,NA,NA,commercial_2024_rows:61049,commercial_2024_apartment_unit_sum_rows:61049,commercial_2024_rows:61049,commercial_2024_rows:61049,70.56500305893377,TRUE,2024,1214 W ROOSEVELT CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,15,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,15,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173340210000,commercial,commercial_entity_family,17173340210000,1,2006,9,11958,9897,commercial_2021,83312,NA,NA,NA,commercial_2021_rows:83312,commercial_2021_apartment_unit_sum_rows:83312,commercial_2021_rows:83312,commercial_2021_rows:83312,72.45922665565773,TRUE,2021,1023 S LYTLE,MULTI-FAMILY,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2021_only_entity,9,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2021_only,9,commercial_2021_only_report,FALSE,unit_count_resolved
commercial_17173340340000,commercial,commercial_entity_family,17173340340000,1,2006,8,8794,7996,commercial_2024,61050,NA,NA,NA,commercial_2024_rows:61050,commercial_2024_apartment_unit_sum_rows:61050,commercial_2024_rows:61050,commercial_2024_rows:61050,22.75223823151164,TRUE,2024,1201 W GRENSHAW CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173340440000,commercial,commercial_entity_family,17173340440000,1,2006,8,8794,7105,commercial_2024,61051,NA,NA,NA,commercial_2024_rows:61051,commercial_2024_apartment_unit_sum_rows:61051,commercial_2024_rows:61051,commercial_2024_rows:61051,23.560390892231943,TRUE,2024,1202 W GRENSHAW CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173350120000,commercial,commercial_entity_family,17173350120000,1,2008,8,9027,8139,commercial_2024,61052,permit_chain_100190371,100190371,1829656,commercial_2024_rows:61052,commercial_2024_apartment_unit_sum_rows:61052,commercial_2024_rows:61052,commercial_2024_rows:61052,179.40168816131936,TRUE,2024,1251 W GRENSHAW CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173350130000,commercial,commercial_entity_family,17173350130000,1,2008,15,14613,14451,commercial_2024,61053,NA,NA,NA,commercial_2024_rows:61053,commercial_2024_apartment_unit_sum_rows:61053,commercial_2024_rows:61053,commercial_2024_rows:61053,131.91204615936564,TRUE,2024,1236 W ROOSEVELT CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,15,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,15,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17181010110000,commercial,commercial_entity_family,17181010110000/17181010120000/17181010630000,3,2020,46,60390,21549,commercial_2024,61060,permit_chain_100728029,100728029,2884199,commercial_2024_rows:61060,commercial_2024_apartment_unit_sum_rows:61060,commercial_2024_rows:61060,commercial_2024_rows:61060,617.1427016147076,FALSE,2024,2223 W MADISON CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/42/46,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,46,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17181010930000,commercial,commercial_entity_family,17181010930000,1,2007,6,8532,3289,commercial_2024,61061,NA,NA,NA,commercial_2024_rows:61061,commercial_2024_apartment_unit_sum_rows:61061,commercial_2024_rows:61061,commercial_2024_rows:61061,436.272512987059,TRUE,2024,14 S LEAVITT CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17181020630000,commercial,commercial_entity_family,17181020630000,1,2022,48,75928,20962,commercial_2024,61062,NA,NA,NA,commercial_2024_rows:61062,commercial_2024_apartment_unit_sum_rows:61062,commercial_2024_rows:61062,commercial_2024_rows:61062,666.7192280026917,FALSE,2024,2135  MADISON CHICAGO,Multifamily-Mixed Use Mid rise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,48,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17181130470000,commercial,commercial_entity_family,17181130470000,1,2006,9,15300,7920,commercial_2024,61064,permit_chain_100105381,100105381,1667793,commercial_2024_rows:61064,commercial_2024_apartment_unit_sum_rows:61064,commercial_2024_rows:61064,commercial_2024_rows:61064,440.0019615248305,TRUE,2024,2300 W JACKSON CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,10,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,9,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_17181170070000,commercial,commercial_entity_family,17181170070000,1,2019,8,11248,6144,commercial_2024,61066,permit_chain_100740296,100740296,2904333,commercial_2024_rows:61066,commercial_2024_apartment_unit_sum_rows:61066,commercial_2024_rows:61066,commercial_2024_rows:61066,381.29950039267067,TRUE,2024,213 S HAMILTON CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17181270680000,commercial,commercial_entity_family,17181270660000/17181270680000,2,2001,8,10660,7234,commercial_2024,61072,NA,NA,NA,commercial_2024_rows:61072,commercial_2024_apartment_unit_sum_rows:61072,commercial_2024_rows:61072,commercial_2024_rows:61072,321.2319530060017,TRUE,2024,2350 W HARRISON CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,8,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17182150020000,commercial,commercial_entity_family,17182150020000,1,2018,36,65617,16582,commercial_2024,61074,permit_chain_100678420,100678420,2801925,commercial_2024_rows:61074,commercial_2024_apartment_unit_sum_rows:61074,commercial_2024_rows:61074,commercial_2024_rows:61074,28.7695291586001,TRUE,2024,1650 W ADAMS CHICAGO,Multifamily-Mixed Use Mid rise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,36,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,36,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17182440440000,commercial,commercial_entity_family,17182440440000/17182440450000,2,2023,279,333340,79049,commercial_2024,61076,NA,NA,NA,commercial_2024_rows:61076,commercial_2024_apartment_unit_sum_rows:61076,commercial_2024_rows:61076,commercial_2024_rows:61076,39.4782283817888,TRUE,2024,513 S DAMEN CHICAGO,Multifamily-High Rise (13 floors +),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,279,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,279,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17192060498002,commercial,commercial_entity_family,17192060498002,1,2001,149,84618,0,commercial_2024,61085,NA,NA,NA,commercial_2024_rows:61085,commercial_2024_apartment_unit_sum_rows:61085,commercial_2024_rows:61085,commercial_2024_rows:61085,471.508277690752,FALSE,2024,1245 S WOOD CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,149,149,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,149,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17193000410000,commercial,commercial_entity_family,17193000410000,1,2014,45,52366,49006,commercial_2024,61086,permit_chain_100570292,100570292,2612487,commercial_2024_rows:61086,commercial_2024_apartment_unit_sum_rows:61086,commercial_2024_rows:61086,commercial_2024_rows:61086,82.41453647997069,TRUE,2024,2012 W 17TH CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,45,45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,45,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17193010330000,commercial,commercial_entity_family,17193010330000/17193010340000,2,2020,6,13176,6000,commercial_2024,61087,permit_chain_100760980,100760980,2939709,commercial_2024_rows:61087,commercial_2024_apartment_unit_sum_rows:61087,commercial_2024_rows:61087,commercial_2024_rows:61087,170.85534308139705,TRUE,2024,2038 W 18TH CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,NA,6,1,1,1,3,3,2036 W 18TH=3,permit_chain_100760980,100760980/B100836574,2036 W 18TH ST,3,"100760980: 3 [ERECT A 4 STORY , IIIB MASONRY 3 UNIT APARMENT WITH GROUND FLOOR RETAIL, 2 CAR ATTACHED GARAGE, AND 1 EXTERIOR PARKING SPOT, PER PLANS.]","100760980: ERECT A 4 STORY , IIIB MASONRY 3 UNIT APARMENT WITH  GROUND FLOOR RETAIL, 2 CAR ATTACHED GARAGE, AND 1 EXTERIOR PARKING SPOT, PER PLANS. || B100836574: CHANGE OF ELECTRICAL CONTRACTOR FOR ORIGINAL PERMIT  #100760980",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,6,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17194030100000,commercial,commercial_entity_family,17194030100000/17194030110000/17194030120000,3,2023,24,59204,23375,commercial_2024,61098,permit_chain_100908829,100908829,3168380,commercial_2024_rows:61098,commercial_2024_apartment_unit_sum_rows:61098,commercial_2024_rows:61098,commercial_2024_rows:61098,24.325582708794165,TRUE,2024,1600 S ASHLAND CHICAGO,Multifamily-Mixed Use Mid rise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,24,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17194060350000,commercial,commercial_entity_family,17194060350000/17194060360000/17194060370000,3,2022,9,19200,9000,commercial_2024,61103,permit_chain_100741834,100741834/100962787,2906859/3244816,commercial_2024_rows:61103,commercial_2024_apartment_unit_sum_rows:61103,commercial_2024_rows:61103,commercial_2024_rows:61103,173.25509682250444,TRUE,2024,1734 W 18TH CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,9,commercial_2024_only_report,FALSE,unit_count_resolved
